corridor,month,density_pct,cluster_label,slab,intensity,dominant_model,all_models
South Florida -> North Florida,Apr,17.24,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
South Florida -> North Florida,May,13.79,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> North Florida,Jun,3.45,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> North Florida,Jul,13.79,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> North Florida,Aug,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> North Florida,Sep,3.45,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> North Florida,Oct,6.9,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> North Florida,Nov,0.0,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> North Florida,Dec,6.9,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> Philadelphia,Jan,12.9,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> Philadelphia,Feb,9.16,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Philadelphia,Mar,8.97,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> Philadelphia,Apr,12.15,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> Philadelphia,May,10.47,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Philadelphia,Jun,4.11,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> Philadelphia,Jul,3.74,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> Philadelphia,Aug,4.11,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> Philadelphia,Sep,4.86,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> Philadelphia,Oct,7.1,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> Philadelphia,Nov,10.09,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Philadelphia,Dec,12.34,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Jan,8.83,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Feb,10.26,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Mar,11.4,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Apr,9.83,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Pittsburgh,May,10.83,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Jun,6.55,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Jul,4.99,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Aug,4.7,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Sep,4.27,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Oct,7.26,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Nov,10.4,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> Pittsburgh,Dec,10.68,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> San Antonio,Jan,12.22,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> San Antonio,Feb,9.65,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> San Antonio,Mar,11.58,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> San Antonio,Apr,12.86,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> San Antonio,May,8.04,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> San Antonio,Jun,5.14,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> San Antonio,Jul,5.14,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> San Antonio,Aug,3.54,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> San Antonio,Sep,4.18,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> San Antonio,Oct,4.82,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> San Antonio,Nov,10.93,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> San Antonio,Dec,11.9,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> St. Louis,Jan,12.75,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> St. Louis,Feb,12.58,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> St. Louis,Mar,12.09,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
South Florida -> St. Louis,Apr,9.6,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> St. Louis,May,8.28,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> St. Louis,Jun,3.64,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> St. Louis,Jul,4.47,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> St. Louis,Aug,4.47,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
South Florida -> St. Louis,Sep,3.97,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
South Florida -> St. Louis,Oct,6.46,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
South Florida -> St. Louis,Nov,9.27,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
South Florida -> St. Louis,Dec,12.42,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Dallas,Jan,10.22,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Dallas,Feb,8.76,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Dallas,Mar,12.41,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Dallas,Apr,13.14,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Dallas,May,8.76,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Dallas,Jun,4.38,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Dallas,Jul,2.92,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Dallas,Aug,6.57,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Dallas,Sep,5.84,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Dallas,Oct,5.11,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Dallas,Nov,12.41,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Dallas,Dec,9.49,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Houston,Jan,8.53,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Houston,Feb,11.85,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Houston,Mar,4.27,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Houston,Apr,12.8,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Houston,May,12.32,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Houston,Jun,5.69,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Houston,Jul,5.69,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Houston,Aug,4.27,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Houston,Sep,4.74,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> Houston,Oct,10.43,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Houston,Nov,10.43,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Houston,Dec,9.0,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Jan,6.69,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Feb,15.48,winter-spring-peak,> 15%,5,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Mar,11.3,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Apr,9.21,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,May,6.69,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Jun,3.35,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Jul,3.35,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Aug,3.77,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Sep,6.28,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Oct,13.39,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Nov,7.95,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> Phoenix Valley,Dec,12.55,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> San Antonio,Jan,12.23,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> San Antonio,Feb,8.3,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> San Antonio,Mar,8.3,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> San Antonio,Apr,10.48,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> San Antonio,May,6.11,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> San Antonio,Jun,4.37,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> San Antonio,Jul,5.24,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> San Antonio,Aug,6.55,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> San Antonio,Sep,3.49,winter-spring-peak,< 4%,0,Phenom 300,Phenom 300
St. Louis -> San Antonio,Oct,12.23,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> San Antonio,Nov,7.86,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> San Antonio,Dec,14.85,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> South Florida,Jan,11.05,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> South Florida,Feb,12.59,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> South Florida,Mar,12.59,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
St. Louis -> South Florida,Apr,7.99,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> South Florida,May,7.31,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> South Florida,Jun,4.59,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> South Florida,Jul,4.76,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> South Florida,Aug,5.1,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> South Florida,Sep,5.1,winter-spring-peak,4%-6%,1,Phenom 300,Phenom 300
St. Louis -> South Florida,Oct,6.46,winter-spring-peak,6%-9%,2,Phenom 300,Phenom 300
St. Louis -> South Florida,Nov,9.69,winter-spring-peak,9%-12%,3,Phenom 300,Phenom 300
St. Louis -> South Florida,Dec,12.76,winter-spring-peak,12%-15%,4,Phenom 300,Phenom 300
Atlanta -> Detroit,Jan,4.3,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Detroit,Feb,5.38,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Detroit,Mar,6.45,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Detroit,Apr,4.3,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Detroit,May,5.38,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Atlanta -> Detroit,Jun,7.53,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Detroit,Jul,15.05,summer-peak,> 15%,5,Phenom 300,Phenom 300
Atlanta -> Detroit,Aug,11.83,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Detroit,Sep,15.05,summer-peak,> 15%,5,Phenom 300,Phenom 300
Atlanta -> Detroit,Oct,12.9,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Atlanta -> Detroit,Nov,8.6,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Detroit,Dec,3.23,summer-peak,< 4%,0,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Jan,14.71,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Feb,2.94,summer-peak,< 4%,0,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Mar,2.94,summer-peak,< 4%,0,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Apr,11.76,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,May,8.82,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Jun,2.94,summer-peak,< 4%,0,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Jul,23.53,summer-peak,> 15%,5,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Aug,0.0,summer-peak,< 4%,0,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Sep,8.82,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Oct,8.82,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Nov,8.82,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Atlanta -> Phoenix Valley,Dec,5.88,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Bay Area -> Denver,Jan,8.79,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Bay Area -> Denver,Feb,8.44,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Bay Area -> Denver,Mar,7.82,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Bay Area -> Denver,Apr,4.83,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Bay Area -> Denver,May,7.03,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Bay Area -> Denver,Jun,8.52,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Bay Area -> Denver,Jul,11.6,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Bay Area -> Denver,Aug,11.25,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Bay Area -> Denver,Sep,10.28,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Bay Area -> Denver,Oct,9.05,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Bay Area -> Denver,Nov,4.83,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Bay Area -> Denver,Dec,7.56,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> DMV,Jan,8.62,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> DMV,Feb,6.32,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> DMV,Mar,0.57,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> DMV,Apr,5.75,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> DMV,May,7.47,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> DMV,Jun,9.2,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> DMV,Jul,15.52,summer-peak,> 15%,5,Phenom 300,Phenom 300
Boston -> DMV,Aug,11.49,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> DMV,Sep,11.49,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> DMV,Oct,9.2,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> DMV,Nov,7.47,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> DMV,Dec,6.9,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Detroit,Jan,5.14,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Detroit,Feb,6.34,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Detroit,Mar,3.93,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> Detroit,Apr,6.04,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Detroit,May,7.85,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Detroit,Jun,9.97,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Detroit,Jul,13.29,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Detroit,Aug,14.8,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Detroit,Sep,11.18,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Detroit,Oct,9.97,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Detroit,Nov,6.65,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Detroit,Dec,4.83,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Minneapolis,Jan,8.27,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Minneapolis,Feb,3.76,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> Minneapolis,Mar,4.51,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Minneapolis,Apr,5.26,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Minneapolis,May,10.53,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Minneapolis,Jun,14.29,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Minneapolis,Jul,12.78,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Minneapolis,Aug,13.53,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Minneapolis,Sep,12.78,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Minneapolis,Oct,6.77,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Minneapolis,Nov,2.26,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> Minneapolis,Dec,5.26,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Nashville,Jan,2.9,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> Nashville,Feb,5.8,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Nashville,Mar,4.35,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Nashville,Apr,4.83,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Nashville,May,8.7,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Nashville,Jun,11.11,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Nashville,Jul,14.98,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Nashville,Aug,10.63,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Nashville,Sep,13.04,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Nashville,Oct,10.14,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Nashville,Nov,10.63,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Nashville,Dec,2.9,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> Pittsburgh,Jan,4.44,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Pittsburgh,Feb,4.44,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Pittsburgh,Mar,3.7,summer-peak,< 4%,0,Phenom 300,Phenom 300
Boston -> Pittsburgh,Apr,4.44,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Boston -> Pittsburgh,May,9.63,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Pittsburgh,Jun,9.63,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Pittsburgh,Jul,14.07,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Pittsburgh,Aug,13.33,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Pittsburgh,Sep,14.07,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Boston -> Pittsburgh,Oct,7.41,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Boston -> Pittsburgh,Nov,9.63,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Boston -> Pittsburgh,Dec,5.19,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Boston,Jan,4.36,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Boston,Feb,3.85,summer-peak,< 4%,0,Phenom 300,Phenom 300
Charlotte -> Boston,Mar,4.62,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Boston,Apr,5.9,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Boston,May,10.77,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Charlotte -> Boston,Jun,12.82,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Charlotte -> Boston,Jul,14.1,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Charlotte -> Boston,Aug,12.31,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Charlotte -> Boston,Sep,8.46,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Charlotte -> Boston,Oct,13.08,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Charlotte -> Boston,Nov,4.87,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Boston,Dec,4.87,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Denver,Jan,5.48,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Denver,Feb,5.48,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Charlotte -> Denver,Mar,6.85,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Charlotte -> Denver,Apr,6.85,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Charlotte -> Denver,May,10.96,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Charlotte -> Denver,Jun,9.59,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Charlotte -> Denver,Jul,12.33,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Charlotte -> Denver,Aug,9.59,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Charlotte -> Denver,Sep,16.44,summer-peak,> 15%,5,Phenom 300,Phenom 300
Charlotte -> Denver,Oct,8.22,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Charlotte -> Denver,Nov,1.37,summer-peak,< 4%,0,Phenom 300,Phenom 300
Charlotte -> Denver,Dec,6.85,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Chicago -> Minneapolis,Jan,6.67,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Chicago -> Minneapolis,Feb,7.62,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Chicago -> Minneapolis,Mar,2.86,summer-peak,< 4%,0,Phenom 300,Phenom 300
Chicago -> Minneapolis,Apr,4.76,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Chicago -> Minneapolis,May,11.43,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Chicago -> Minneapolis,Jun,8.57,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Chicago -> Minneapolis,Jul,12.38,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Chicago -> Minneapolis,Aug,12.38,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Chicago -> Minneapolis,Sep,7.62,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Chicago -> Minneapolis,Oct,11.43,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Chicago -> Minneapolis,Nov,7.62,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Chicago -> Minneapolis,Dec,6.67,summer-peak,6%-9%,2,Phenom 300,Phenom 300
DMV -> Detroit,Jan,2.22,summer-peak,< 4%,0,Phenom 300,Phenom 300
DMV -> Detroit,Feb,6.67,summer-peak,6%-9%,2,Phenom 300,Phenom 300
DMV -> Detroit,Mar,2.22,summer-peak,< 4%,0,Phenom 300,Phenom 300
DMV -> Detroit,Apr,8.89,summer-peak,6%-9%,2,Phenom 300,Phenom 300
DMV -> Detroit,May,8.89,summer-peak,6%-9%,2,Phenom 300,Phenom 300
DMV -> Detroit,Jun,6.67,summer-peak,6%-9%,2,Phenom 300,Phenom 300
DMV -> Detroit,Jul,33.33,summer-peak,> 15%,5,Phenom 300,Phenom 300
DMV -> Detroit,Aug,2.22,summer-peak,< 4%,0,Phenom 300,Phenom 300
DMV -> Detroit,Sep,4.44,summer-peak,4%-6%,1,Phenom 300,Phenom 300
DMV -> Detroit,Oct,8.89,summer-peak,6%-9%,2,Phenom 300,Phenom 300
DMV -> Detroit,Nov,11.11,summer-peak,9%-12%,3,Phenom 300,Phenom 300
DMV -> Detroit,Dec,4.44,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Dallas -> Detroit,Jan,7.78,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Detroit,Feb,5.56,summer-peak,4%-6%,1,Phenom 300,Phenom 300
Dallas -> Detroit,Mar,3.33,summer-peak,< 4%,0,Phenom 300,Phenom 300
Dallas -> Detroit,Apr,8.89,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Detroit,May,8.33,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Detroit,Jun,12.22,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Dallas -> Detroit,Jul,11.67,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Dallas -> Detroit,Aug,9.44,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Dallas -> Detroit,Sep,9.44,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Dallas -> Detroit,Oct,9.44,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Dallas -> Detroit,Nov,7.22,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Detroit,Dec,6.67,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Houston,Jan,0.0,summer-peak,< 4%,0,Phenom 300,Phenom 300
Dallas -> Houston,Feb,6.12,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Houston,Mar,8.16,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Houston,Apr,6.12,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Houston,May,14.29,summer-peak,12%-15%,4,Phenom 300,Phenom 300
Dallas -> Houston,Jun,10.2,summer-peak,9%-12%,3,Phenom 300,Phenom 300
Dallas -> Houston,Jul,20.41,summer-peak,> 15%,5,Phenom 300,Phenom 300
Dallas -> Houston,Aug,2.04,summer-peak,< 4%,0,Phenom 300,Phenom 300
Dallas -> Houston,Sep,8.16,summer-peak,6%-9%,2,Phenom 300,Phenom 300
Dallas -> Houston,Oct,2.04,summer-peak,< 4%,0,Phenom 300,Phenom 300
Dallas -> Houston,Nov,10.2,summer-peak,9%-12%,3,Phenom 300,Phenom 300
