corridor,month,density_pct,cluster_label
Philadelphia -> Chicago,Oct,8.49,multi-peak-directional
Philadelphia -> Chicago,Nov,10.81,multi-peak-directional
Philadelphia -> Chicago,Dec,9.27,multi-peak-directional
Philadelphia -> Dallas,Jan,3.33,multi-peak-directional
Philadelphia -> Dallas,Feb,5.0,multi-peak-directional
Philadelphia -> Dallas,Mar,1.67,multi-peak-directional
Philadelphia -> Dallas,Apr,3.33,multi-peak-directional
Philadelphia -> Dallas,May,16.67,multi-peak-directional
Philadelphia -> Dallas,Jun,1.67,multi-peak-directional
Philadelphia -> Dallas,Jul,5.0,multi-peak-directional
Philadelphia -> Dallas,Aug,8.33,multi-peak-directional
Philadelphia -> Dallas,Sep,8.33,multi-peak-directional
Philadelphia -> Dallas,Oct,15.0,multi-peak-directional
Philadelphia -> Dallas,Nov,10.0,multi-peak-directional
Philadelphia -> Dallas,Dec,21.67,multi-peak-directional
Philadelphia -> Detroit,Jan,6.38,multi-peak-directional
Philadelphia -> Detroit,Feb,12.77,multi-peak-directional
Philadelphia -> Detroit,Mar,4.26,multi-peak-directional
Philadelphia -> Detroit,Apr,6.38,multi-peak-directional
Philadelphia -> Detroit,May,10.64,multi-peak-directional
Philadelphia -> Detroit,Jun,14.89,multi-peak-directional
Philadelphia -> Detroit,Jul,12.77,multi-peak-directional
Philadelphia -> Detroit,Aug,4.26,multi-peak-directional
Philadelphia -> Detroit,Sep,2.13,multi-peak-directional
Philadelphia -> Detroit,Oct,6.38,multi-peak-directional
Philadelphia -> Detroit,Nov,12.77,multi-peak-directional
Philadelphia -> Detroit,Dec,6.38,multi-peak-directional
Philadelphia -> Houston,Jan,13.33,multi-peak-directional
Philadelphia -> Houston,Feb,10.0,multi-peak-directional
Philadelphia -> Houston,Mar,3.33,multi-peak-directional
Philadelphia -> Houston,Apr,3.33,multi-peak-directional
Philadelphia -> Houston,May,6.67,multi-peak-directional
Philadelphia -> Houston,Jun,3.33,multi-peak-directional
Philadelphia -> Houston,Jul,6.67,multi-peak-directional
Philadelphia -> Houston,Aug,23.33,multi-peak-directional
Philadelphia -> Houston,Sep,6.67,multi-peak-directional
Philadelphia -> Houston,Oct,3.33,multi-peak-directional
Philadelphia -> Houston,Nov,16.67,multi-peak-directional
Philadelphia -> Houston,Dec,3.33,multi-peak-directional
Philadelphia -> Minneapolis,Jan,8.47,multi-peak-directional
Philadelphia -> Minneapolis,Feb,6.78,multi-peak-directional
Philadelphia -> Minneapolis,Mar,6.78,multi-peak-directional
Philadelphia -> Minneapolis,Apr,3.39,multi-peak-directional
Philadelphia -> Minneapolis,May,15.25,multi-peak-directional
Philadelphia -> Minneapolis,Jun,8.47,multi-peak-directional
Philadelphia -> Minneapolis,Jul,10.17,multi-peak-directional
Philadelphia -> Minneapolis,Aug,5.08,multi-peak-directional
Philadelphia -> Minneapolis,Sep,10.17,multi-peak-directional
Philadelphia -> Minneapolis,Oct,8.47,multi-peak-directional
Philadelphia -> Minneapolis,Nov,5.08,multi-peak-directional
Philadelphia -> Minneapolis,Dec,11.86,multi-peak-directional
Philadelphia -> Nashville,Jan,5.56,multi-peak-directional
Philadelphia -> Nashville,Feb,10.19,multi-peak-directional
Philadelphia -> Nashville,Mar,8.33,multi-peak-directional
Philadelphia -> Nashville,Apr,10.19,multi-peak-directional
Philadelphia -> Nashville,May,19.44,multi-peak-directional
Philadelphia -> Nashville,Jun,6.48,multi-peak-directional
Philadelphia -> Nashville,Jul,5.56,multi-peak-directional
Philadelphia -> Nashville,Aug,10.19,multi-peak-directional
Philadelphia -> Nashville,Sep,3.7,multi-peak-directional
Philadelphia -> Nashville,Oct,5.56,multi-peak-directional
Philadelphia -> Nashville,Nov,11.11,multi-peak-directional
Philadelphia -> Nashville,Dec,3.7,multi-peak-directional
Philadelphia -> North Florida,Jan,10.84,multi-peak-directional
Philadelphia -> North Florida,Feb,7.88,multi-peak-directional
Philadelphia -> North Florida,Mar,6.9,multi-peak-directional
Philadelphia -> North Florida,Apr,10.34,multi-peak-directional
Philadelphia -> North Florida,May,9.85,multi-peak-directional
Philadelphia -> North Florida,Jun,8.37,multi-peak-directional
Philadelphia -> North Florida,Jul,4.43,multi-peak-directional
Philadelphia -> North Florida,Aug,5.91,multi-peak-directional
Philadelphia -> North Florida,Sep,8.87,multi-peak-directional
Philadelphia -> North Florida,Oct,7.88,multi-peak-directional
Philadelphia -> North Florida,Nov,11.82,multi-peak-directional
Philadelphia -> North Florida,Dec,6.9,multi-peak-directional
Phoenix Valley -> Chicago,Jan,4.29,multi-peak-directional
Phoenix Valley -> Chicago,Feb,11.04,multi-peak-directional
Phoenix Valley -> Chicago,Mar,10.43,multi-peak-directional
Phoenix Valley -> Chicago,Apr,11.04,multi-peak-directional
Phoenix Valley -> Chicago,May,12.27,multi-peak-directional
Phoenix Valley -> Chicago,Jun,8.59,multi-peak-directional
Phoenix Valley -> Chicago,Jul,3.68,multi-peak-directional
Phoenix Valley -> Chicago,Aug,5.52,multi-peak-directional
Phoenix Valley -> Chicago,Sep,6.75,multi-peak-directional
Phoenix Valley -> Chicago,Oct,9.82,multi-peak-directional
Phoenix Valley -> Chicago,Nov,10.43,multi-peak-directional
Phoenix Valley -> Chicago,Dec,6.13,multi-peak-directional
Phoenix Valley -> Houston,Jan,5.33,multi-peak-directional
Phoenix Valley -> Houston,Feb,11.24,multi-peak-directional
Phoenix Valley -> Houston,Mar,8.88,multi-peak-directional
Phoenix Valley -> Houston,Apr,9.47,multi-peak-directional
Phoenix Valley -> Houston,May,11.24,multi-peak-directional
Phoenix Valley -> Houston,Jun,10.06,multi-peak-directional
Phoenix Valley -> Houston,Jul,1.78,multi-peak-directional
Phoenix Valley -> Houston,Aug,4.14,multi-peak-directional
Phoenix Valley -> Houston,Sep,8.88,multi-peak-directional
Phoenix Valley -> Houston,Oct,10.06,multi-peak-directional
Phoenix Valley -> Houston,Nov,10.06,multi-peak-directional
Phoenix Valley -> Houston,Dec,8.88,multi-peak-directional
Phoenix Valley -> LA Basin,Jan,8.74,multi-peak-directional
Phoenix Valley -> LA Basin,Feb,7.1,multi-peak-directional
Phoenix Valley -> LA Basin,Mar,7.65,multi-peak-directional
Phoenix Valley -> LA Basin,Apr,10.38,multi-peak-directional
Phoenix Valley -> LA Basin,May,9.84,multi-peak-directional
Phoenix Valley -> LA Basin,Jun,6.01,multi-peak-directional
Phoenix Valley -> LA Basin,Jul,8.2,multi-peak-directional
Phoenix Valley -> LA Basin,Aug,6.56,multi-peak-directional
Phoenix Valley -> LA Basin,Sep,9.29,multi-peak-directional
Phoenix Valley -> LA Basin,Oct,9.29,multi-peak-directional
Phoenix Valley -> LA Basin,Nov,8.2,multi-peak-directional
Phoenix Valley -> LA Basin,Dec,8.74,multi-peak-directional
Phoenix Valley -> Nashville,Jan,7.27,multi-peak-directional
Phoenix Valley -> Nashville,Feb,5.45,multi-peak-directional
Phoenix Valley -> Nashville,Mar,12.73,multi-peak-directional
Phoenix Valley -> Nashville,Apr,16.36,multi-peak-directional
Phoenix Valley -> Nashville,May,14.55,multi-peak-directional
Phoenix Valley -> Nashville,Jun,1.82,multi-peak-directional
Phoenix Valley -> Nashville,Jul,5.45,multi-peak-directional
Phoenix Valley -> Nashville,Aug,7.27,multi-peak-directional
Phoenix Valley -> Nashville,Sep,3.64,multi-peak-directional
Phoenix Valley -> Nashville,Oct,16.36,multi-peak-directional
Phoenix Valley -> Nashville,Nov,5.45,multi-peak-directional
Phoenix Valley -> Nashville,Dec,3.64,multi-peak-directional
Phoenix Valley -> Pittsburgh,Jan,4.76,multi-peak-directional
Phoenix Valley -> Pittsburgh,Feb,9.52,multi-peak-directional
Phoenix Valley -> Pittsburgh,Mar,0.0,multi-peak-directional
Phoenix Valley -> Pittsburgh,Apr,9.52,multi-peak-directional
Phoenix Valley -> Pittsburgh,May,4.76,multi-peak-directional
Phoenix Valley -> Pittsburgh,Jun,0.0,multi-peak-directional
Phoenix Valley -> Pittsburgh,Jul,9.52,multi-peak-directional
Phoenix Valley -> Pittsburgh,Aug,14.29,multi-peak-directional
Phoenix Valley -> Pittsburgh,Sep,14.29,multi-peak-directional
Phoenix Valley -> Pittsburgh,Oct,14.29,multi-peak-directional
Phoenix Valley -> Pittsburgh,Nov,4.76,multi-peak-directional
Phoenix Valley -> Pittsburgh,Dec,14.29,multi-peak-directional
Phoenix Valley -> Seattle,Jan,7.82,multi-peak-directional
Phoenix Valley -> Seattle,Feb,7.48,multi-peak-directional
Phoenix Valley -> Seattle,Mar,7.82,multi-peak-directional
Phoenix Valley -> Seattle,Apr,8.16,multi-peak-directional
Phoenix Valley -> Seattle,May,8.16,multi-peak-directional
Phoenix Valley -> Seattle,Jun,8.84,multi-peak-directional
Phoenix Valley -> Seattle,Jul,8.84,multi-peak-directional
Phoenix Valley -> Seattle,Aug,8.16,multi-peak-directional
Phoenix Valley -> Seattle,Sep,6.46,multi-peak-directional
Phoenix Valley -> Seattle,Oct,9.18,multi-peak-directional
Phoenix Valley -> Seattle,Nov,11.56,multi-peak-directional
Phoenix Valley -> Seattle,Dec,7.48,multi-peak-directional
Pittsburgh -> Charlotte,Jan,3.45,multi-peak-directional
Pittsburgh -> Charlotte,Feb,0.0,multi-peak-directional
Pittsburgh -> Charlotte,Mar,6.9,multi-peak-directional
Pittsburgh -> Charlotte,Apr,24.14,multi-peak-directional
Pittsburgh -> Charlotte,May,13.79,multi-peak-directional
Pittsburgh -> Charlotte,Jun,6.9,multi-peak-directional
Pittsburgh -> Charlotte,Jul,3.45,multi-peak-directional
Pittsburgh -> Charlotte,Aug,13.79,multi-peak-directional
Pittsburgh -> Charlotte,Sep,6.9,multi-peak-directional
Pittsburgh -> Charlotte,Oct,3.45,multi-peak-directional
Pittsburgh -> Charlotte,Nov,6.9,multi-peak-directional
Pittsburgh -> Charlotte,Dec,10.34,multi-peak-directional
Pittsburgh -> Dallas,Jan,11.38,multi-peak-directional
Pittsburgh -> Dallas,Feb,4.07,multi-peak-directional
Pittsburgh -> Dallas,Mar,9.76,multi-peak-directional
Pittsburgh -> Dallas,Apr,7.32,multi-peak-directional
Pittsburgh -> Dallas,May,5.69,multi-peak-directional
Pittsburgh -> Dallas,Jun,8.94,multi-peak-directional
Pittsburgh -> Dallas,Jul,5.69,multi-peak-directional
Pittsburgh -> Dallas,Aug,8.13,multi-peak-directional
Pittsburgh -> Dallas,Sep,12.2,multi-peak-directional
Pittsburgh -> Dallas,Oct,8.13,multi-peak-directional
Pittsburgh -> Dallas,Nov,9.76,multi-peak-directional
Pittsburgh -> Dallas,Dec,8.94,multi-peak-directional
Pittsburgh -> Denver,Jan,4.55,multi-peak-directional
Pittsburgh -> Denver,Feb,12.73,multi-peak-directional
Pittsburgh -> Denver,Mar,6.36,multi-peak-directional
Pittsburgh -> Denver,Apr,4.55,multi-peak-directional
Pittsburgh -> Denver,May,8.18,multi-peak-directional
Pittsburgh -> Denver,Jun,10.0,multi-peak-directional
Pittsburgh -> Denver,Jul,7.27,multi-peak-directional
Pittsburgh -> Denver,Aug,10.0,multi-peak-directional
Pittsburgh -> Denver,Sep,11.82,multi-peak-directional
Pittsburgh -> Denver,Oct,8.18,multi-peak-directional
Pittsburgh -> Denver,Nov,9.09,multi-peak-directional
Pittsburgh -> Denver,Dec,7.27,multi-peak-directional
Pittsburgh -> Houston,Jan,7.69,multi-peak-directional
Pittsburgh -> Houston,Feb,17.31,multi-peak-directional
Pittsburgh -> Houston,Mar,5.77,multi-peak-directional
Pittsburgh -> Houston,Apr,5.77,multi-peak-directional
Pittsburgh -> Houston,May,3.85,multi-peak-directional
Pittsburgh -> Houston,Jun,7.69,multi-peak-directional
Pittsburgh -> Houston,Jul,5.77,multi-peak-directional
Pittsburgh -> Houston,Aug,11.54,multi-peak-directional
Pittsburgh -> Houston,Sep,5.77,multi-peak-directional
Pittsburgh -> Houston,Oct,15.38,multi-peak-directional
Pittsburgh -> Houston,Nov,9.62,multi-peak-directional
Pittsburgh -> Houston,Dec,3.85,multi-peak-directional
Pittsburgh -> San Antonio,Jan,8.33,multi-peak-directional
Pittsburgh -> San Antonio,Feb,11.11,multi-peak-directional
Pittsburgh -> San Antonio,Mar,2.78,multi-peak-directional
Pittsburgh -> San Antonio,Apr,13.89,multi-peak-directional
Pittsburgh -> San Antonio,May,8.33,multi-peak-directional
Pittsburgh -> San Antonio,Jun,5.56,multi-peak-directional
Pittsburgh -> San Antonio,Jul,5.56,multi-peak-directional
Pittsburgh -> San Antonio,Aug,25.0,multi-peak-directional
Pittsburgh -> San Antonio,Sep,5.56,multi-peak-directional
Pittsburgh -> San Antonio,Oct,8.33,multi-peak-directional
Pittsburgh -> San Antonio,Nov,0.0,multi-peak-directional
Pittsburgh -> San Antonio,Dec,5.56,multi-peak-directional
Pittsburgh -> St. Louis,Jan,5.23,multi-peak-directional
Pittsburgh -> St. Louis,Feb,9.15,multi-peak-directional
Pittsburgh -> St. Louis,Mar,7.84,multi-peak-directional
Pittsburgh -> St. Louis,Apr,7.84,multi-peak-directional
Pittsburgh -> St. Louis,May,5.88,multi-peak-directional
Pittsburgh -> St. Louis,Jun,8.5,multi-peak-directional
Pittsburgh -> St. Louis,Jul,8.5,multi-peak-directional
Pittsburgh -> St. Louis,Aug,4.58,multi-peak-directional
Pittsburgh -> St. Louis,Sep,13.07,multi-peak-directional
Pittsburgh -> St. Louis,Oct,12.42,multi-peak-directional
Pittsburgh -> St. Louis,Nov,8.5,multi-peak-directional
Pittsburgh -> St. Louis,Dec,8.5,multi-peak-directional
San Antonio -> Atlanta,Jan,3.88,multi-peak-directional
San Antonio -> Atlanta,Feb,7.28,multi-peak-directional
San Antonio -> Atlanta,Mar,5.34,multi-peak-directional
San Antonio -> Atlanta,Apr,12.62,multi-peak-directional
San Antonio -> Atlanta,May,5.83,multi-peak-directional
San Antonio -> Atlanta,Jun,6.8,multi-peak-directional
San Antonio -> Atlanta,Jul,7.77,multi-peak-directional
San Antonio -> Atlanta,Aug,7.77,multi-peak-directional
San Antonio -> Atlanta,Sep,7.77,multi-peak-directional
San Antonio -> Atlanta,Oct,12.14,multi-peak-directional
San Antonio -> Atlanta,Nov,13.11,multi-peak-directional
San Antonio -> Atlanta,Dec,9.71,multi-peak-directional
San Antonio -> Bay Area,Jan,3.66,multi-peak-directional
San Antonio -> Bay Area,Feb,6.1,multi-peak-directional
San Antonio -> Bay Area,Mar,7.32,multi-peak-directional
San Antonio -> Bay Area,Apr,12.2,multi-peak-directional
San Antonio -> Bay Area,May,12.2,multi-peak-directional
San Antonio -> Bay Area,Jun,9.76,multi-peak-directional
San Antonio -> Bay Area,Jul,9.76,multi-peak-directional
San Antonio -> Bay Area,Aug,14.63,multi-peak-directional
San Antonio -> Bay Area,Sep,6.1,multi-peak-directional
San Antonio -> Bay Area,Oct,9.76,multi-peak-directional
San Antonio -> Bay Area,Nov,3.66,multi-peak-directional
San Antonio -> Bay Area,Dec,4.88,multi-peak-directional
San Antonio -> Charlotte,Jan,3.6,multi-peak-directional
San Antonio -> Charlotte,Feb,0.9,multi-peak-directional
San Antonio -> Charlotte,Mar,6.31,multi-peak-directional
San Antonio -> Charlotte,Apr,21.62,multi-peak-directional
San Antonio -> Charlotte,May,3.6,multi-peak-directional
San Antonio -> Charlotte,Jun,9.01,multi-peak-directional
San Antonio -> Charlotte,Jul,8.11,multi-peak-directional
San Antonio -> Charlotte,Aug,6.31,multi-peak-directional
San Antonio -> Charlotte,Sep,8.11,multi-peak-directional
San Antonio -> Charlotte,Oct,15.32,multi-peak-directional
San Antonio -> Charlotte,Nov,9.91,multi-peak-directional
San Antonio -> Charlotte,Dec,7.21,multi-peak-directional
San Antonio -> DMV,Jan,8.06,multi-peak-directional
San Antonio -> DMV,Feb,4.84,multi-peak-directional
San Antonio -> DMV,Mar,3.23,multi-peak-directional
San Antonio -> DMV,Apr,19.35,multi-peak-directional
San Antonio -> DMV,May,9.68,multi-peak-directional
San Antonio -> DMV,Jun,4.84,multi-peak-directional
San Antonio -> DMV,Jul,6.45,multi-peak-directional
San Antonio -> DMV,Aug,6.45,multi-peak-directional
San Antonio -> DMV,Sep,0.0,multi-peak-directional
San Antonio -> DMV,Oct,17.74,multi-peak-directional
San Antonio -> DMV,Nov,6.45,multi-peak-directional
San Antonio -> DMV,Dec,12.9,multi-peak-directional
San Antonio -> Denver,Jan,9.15,multi-peak-directional
San Antonio -> Denver,Feb,6.93,multi-peak-directional
San Antonio -> Denver,Mar,10.26,multi-peak-directional
San Antonio -> Denver,Apr,4.02,multi-peak-directional
San Antonio -> Denver,May,4.99,multi-peak-directional
San Antonio -> Denver,Jun,8.88,multi-peak-directional
San Antonio -> Denver,Jul,9.15,multi-peak-directional
San Antonio -> Denver,Aug,9.99,multi-peak-directional
San Antonio -> Denver,Sep,9.85,multi-peak-directional
San Antonio -> Denver,Oct,9.02,multi-peak-directional
San Antonio -> Denver,Nov,5.83,multi-peak-directional
San Antonio -> Denver,Dec,11.93,multi-peak-directional
San Antonio -> Detroit,Jan,10.94,multi-peak-directional
San Antonio -> Detroit,Feb,6.25,multi-peak-directional
San Antonio -> Detroit,Mar,9.38,multi-peak-directional
San Antonio -> Detroit,Apr,10.94,multi-peak-directional
San Antonio -> Detroit,May,7.81,multi-peak-directional
San Antonio -> Detroit,Jun,7.81,multi-peak-directional
San Antonio -> Detroit,Jul,6.25,multi-peak-directional
San Antonio -> Detroit,Aug,6.25,multi-peak-directional
San Antonio -> Detroit,Sep,10.94,multi-peak-directional
San Antonio -> Detroit,Oct,9.38,multi-peak-directional
San Antonio -> Detroit,Nov,3.12,multi-peak-directional
San Antonio -> Detroit,Dec,10.94,multi-peak-directional
San Antonio -> Houston,Jan,2.78,multi-peak-directional
San Antonio -> Houston,Feb,5.56,multi-peak-directional
San Antonio -> Houston,Mar,2.78,multi-peak-directional
San Antonio -> Houston,Apr,8.33,multi-peak-directional
San Antonio -> Houston,May,8.33,multi-peak-directional
San Antonio -> Houston,Jun,8.33,multi-peak-directional
San Antonio -> Houston,Jul,13.89,multi-peak-directional
San Antonio -> Houston,Aug,2.78,multi-peak-directional
San Antonio -> Houston,Sep,2.78,multi-peak-directional
San Antonio -> Houston,Oct,16.67,multi-peak-directional
San Antonio -> Houston,Nov,11.11,multi-peak-directional
San Antonio -> Houston,Dec,16.67,multi-peak-directional
San Antonio -> Minneapolis,Jan,9.68,multi-peak-directional
San Antonio -> Minneapolis,Feb,4.3,multi-peak-directional
San Antonio -> Minneapolis,Mar,6.45,multi-peak-directional
