corridor,month,density_pct,seasonality_index,cluster_label
Minneapolis -> North Florida,Aug,6.91,0.8292,multi-peak-directional
Minneapolis -> North Florida,Dec,6.91,0.8292,multi-peak-directional
Minneapolis -> North Florida,Feb,8.95,1.074,multi-peak-directional
Minneapolis -> North Florida,Jan,6.14,0.7368,multi-peak-directional
Minneapolis -> North Florida,Jul,9.97,1.1964,multi-peak-directional
Minneapolis -> North Florida,Jun,11.25,1.35,multi-peak-directional
Minneapolis -> North Florida,Mar,8.44,1.0128,multi-peak-directional
Minneapolis -> North Florida,May,10.74,1.2888,multi-peak-directional
Minneapolis -> North Florida,Nov,7.93,0.9516,multi-peak-directional
Minneapolis -> North Florida,Oct,8.18,0.9816,multi-peak-directional
Minneapolis -> North Florida,Sep,8.44,1.0128,multi-peak-directional
Nashville -> Bay Area,Apr,5.63,0.6756,multi-peak-directional
Nashville -> Bay Area,Aug,5.88,0.7056,multi-peak-directional
Nashville -> Bay Area,Dec,7.93,0.9516,multi-peak-directional
Nashville -> Bay Area,Feb,8.18,0.9816,multi-peak-directional
Nashville -> Bay Area,Jan,6.39,0.7668,multi-peak-directional
Nashville -> Bay Area,Jul,10.74,1.2888,multi-peak-directional
Nashville -> Bay Area,Jun,9.21,1.1052,multi-peak-directional
Nashville -> Bay Area,Mar,6.39,0.7668,multi-peak-directional
Nashville -> Bay Area,May,11.51,1.3812,multi-peak-directional
Nashville -> Bay Area,Nov,8.18,0.9816,multi-peak-directional
Nashville -> Bay Area,Oct,9.97,1.1964,multi-peak-directional
Nashville -> Bay Area,Sep,9.97,1.1964,multi-peak-directional
Nashville -> LA Basin,Apr,8.53,1.0236,multi-peak-directional
Nashville -> LA Basin,Aug,6.97,0.8364,multi-peak-directional
Nashville -> LA Basin,Dec,9.08,1.0896,multi-peak-directional
Nashville -> LA Basin,Feb,7.06,0.8472,multi-peak-directional
Nashville -> LA Basin,Jan,7.25,0.87,multi-peak-directional
Nashville -> LA Basin,Jul,6.33,0.7596,multi-peak-directional
Nashville -> LA Basin,Jun,6.15,0.738,multi-peak-directional
Nashville -> LA Basin,Mar,6.97,0.8364,multi-peak-directional
Nashville -> LA Basin,May,10.55,1.266,multi-peak-directional
Nashville -> LA Basin,Nov,10.92,1.3104,multi-peak-directional
Nashville -> LA Basin,Oct,10.46,1.2552,multi-peak-directional
Nashville -> LA Basin,Sep,9.72,1.1664,multi-peak-directional
Nashville -> Phoenix Valley,Apr,9.89,1.1868,multi-peak-directional
Nashville -> Phoenix Valley,Aug,3.02,0.3624,multi-peak-directional
Nashville -> Phoenix Valley,Dec,7.14,0.8568,multi-peak-directional
Nashville -> Phoenix Valley,Feb,9.34,1.1208,multi-peak-directional
Nashville -> Phoenix Valley,Jan,7.69,0.9228,multi-peak-directional
Nashville -> Phoenix Valley,Jul,3.85,0.462,multi-peak-directional
Nashville -> Phoenix Valley,Jun,4.95,0.594,multi-peak-directional
Nashville -> Phoenix Valley,Mar,11.54,1.3848,multi-peak-directional
Nashville -> Phoenix Valley,May,13.74,1.6488,multi-peak-directional
Nashville -> Phoenix Valley,Nov,8.24,0.9888,multi-peak-directional
Nashville -> Phoenix Valley,Oct,10.99,1.3188,multi-peak-directional
Nashville -> Phoenix Valley,Sep,9.62,1.1544,multi-peak-directional
New York City -> Bay Area,Apr,6.27,0.7524,multi-peak-directional
New York City -> Bay Area,Aug,9.19,1.1028,multi-peak-directional
New York City -> Bay Area,Dec,7.79,0.9348,multi-peak-directional
New York City -> Bay Area,Feb,4.75,0.57,multi-peak-directional
New York City -> Bay Area,Jan,6.15,0.738,multi-peak-directional
New York City -> Bay Area,Jul,7.73,0.9276,multi-peak-directional
New York City -> Bay Area,Jun,9.68,1.1616,multi-peak-directional
New York City -> Bay Area,Mar,5.54,0.6648,multi-peak-directional
New York City -> Bay Area,May,9.43,1.1316,multi-peak-directional
New York City -> Bay Area,Nov,9.01,1.0812,multi-peak-directional
New York City -> Bay Area,Oct,12.72,1.5264,multi-peak-directional
New York City -> Bay Area,Sep,11.75,1.41,multi-peak-directional
New York City -> Dallas,Apr,8.43,1.0116,multi-peak-directional
New York City -> Dallas,Aug,7.73,0.9276,multi-peak-directional
New York City -> Dallas,Dec,10.79,1.2948,multi-peak-directional
New York City -> Dallas,Feb,5.64,0.6768,multi-peak-directional
New York City -> Dallas,Jan,6.55,0.786,multi-peak-directional
New York City -> Dallas,Jul,7.12,0.8544,multi-peak-directional
New York City -> Dallas,Jun,8.13,0.9756,multi-peak-directional
New York City -> Dallas,Mar,6.64,0.7968,multi-peak-directional
New York City -> Dallas,May,8.74,1.0488,multi-peak-directional
New York City -> Dallas,Nov,9.48,1.1376,multi-peak-directional
New York City -> Dallas,Oct,9.7,1.164,multi-peak-directional
New York City -> Dallas,Sep,11.05,1.326,multi-peak-directional
New York City -> Houston,Apr,6.99,0.8388,multi-peak-directional
New York City -> Houston,Aug,6.28,0.7536,multi-peak-directional
New York City -> Houston,Dec,9.51,1.1412,multi-peak-directional
New York City -> Houston,Feb,9.27,1.1124,multi-peak-directional
New York City -> Houston,Jan,5.81,0.6972,multi-peak-directional
New York City -> Houston,Jul,6.13,0.7356,multi-peak-directional
New York City -> Houston,Jun,8.41,1.0092,multi-peak-directional
New York City -> Houston,Mar,7.38,0.8856,multi-peak-directional
New York City -> Houston,May,10.53,1.2636,multi-peak-directional
New York City -> Houston,Nov,10.68,1.2816,multi-peak-directional
New York City -> Houston,Oct,9.51,1.1412,multi-peak-directional
New York City -> Houston,Sep,9.51,1.1412,multi-peak-directional
New York City -> LA Basin,Apr,8.77,1.0524,multi-peak-directional
New York City -> LA Basin,Aug,7.9,0.948,multi-peak-directional
New York City -> LA Basin,Dec,8.04,0.9648,multi-peak-directional
New York City -> LA Basin,Feb,6.4,0.768,multi-peak-directional
New York City -> LA Basin,Jan,7.03,0.8436,multi-peak-directional
New York City -> LA Basin,Jul,7.21,0.8652,multi-peak-directional
New York City -> LA Basin,Jun,8.56,1.0272,multi-peak-directional
New York City -> LA Basin,Mar,7.31,0.8772,multi-peak-directional
New York City -> LA Basin,May,9.4,1.128,multi-peak-directional
New York City -> LA Basin,Nov,9.05,1.086,multi-peak-directional
New York City -> LA Basin,Oct,11.21,1.3452,multi-peak-directional
New York City -> LA Basin,Sep,9.12,1.0944,multi-peak-directional
New York City -> Minneapolis,Apr,7.1,0.852,multi-peak-directional
New York City -> Minneapolis,Aug,6.22,0.7464,multi-peak-directional
New York City -> Minneapolis,Dec,12.65,1.518,multi-peak-directional
New York City -> Minneapolis,Feb,7.88,0.9456,multi-peak-directional
New York City -> Minneapolis,Jan,7.55,0.906,multi-peak-directional
New York City -> Minneapolis,Jul,8.1,0.972,multi-peak-directional
New York City -> Minneapolis,Jun,8.55,1.026,multi-peak-directional
New York City -> Minneapolis,Mar,5.33,0.6396,multi-peak-directional
New York City -> Minneapolis,May,9.1,1.092,multi-peak-directional
New York City -> Minneapolis,Nov,10.43,1.2516,multi-peak-directional
New York City -> Minneapolis,Oct,10.1,1.212,multi-peak-directional
New York City -> Minneapolis,Sep,6.99,0.8388,multi-peak-directional
New York City -> Phoenix Valley,Apr,7.75,0.93,multi-peak-directional
New York City -> Phoenix Valley,Aug,6.18,0.7416,multi-peak-directional
New York City -> Phoenix Valley,Dec,11.12,1.3344,multi-peak-directional
New York City -> Phoenix Valley,Feb,7.64,0.9168,multi-peak-directional
New York City -> Phoenix Valley,Jan,5.96,0.7152,multi-peak-directional
New York City -> Phoenix Valley,Jul,5.28,0.6336,multi-peak-directional
New York City -> Phoenix Valley,Jun,4.94,0.5928,multi-peak-directional
New York City -> Phoenix Valley,Mar,11.57,1.3884,multi-peak-directional
New York City -> Phoenix Valley,May,9.33,1.1196,multi-peak-directional
New York City -> Phoenix Valley,Nov,11.57,1.3884,multi-peak-directional
New York City -> Phoenix Valley,Oct,8.88,1.0656,multi-peak-directional
New York City -> Phoenix Valley,Sep,9.78,1.1736,multi-peak-directional
New York City -> San Antonio,Apr,8.9,1.068,multi-peak-directional
New York City -> San Antonio,Aug,7.2,0.864,multi-peak-directional
New York City -> San Antonio,Dec,10.17,1.2204,multi-peak-directional
New York City -> San Antonio,Feb,5.3,0.636,multi-peak-directional
New York City -> San Antonio,Jan,6.36,0.7632,multi-peak-directional
New York City -> San Antonio,Jul,4.66,0.5592,multi-peak-directional
New York City -> San Antonio,Jun,8.16,0.9792,multi-peak-directional
New York City -> San Antonio,Mar,7.2,0.864,multi-peak-directional
New York City -> San Antonio,May,7.73,0.9276,multi-peak-directional
New York City -> San Antonio,Nov,9.96,1.1952,multi-peak-directional
New York City -> San Antonio,Oct,13.98,1.6776,multi-peak-directional
New York City -> San Antonio,Sep,10.38,1.2456,multi-peak-directional
New York City -> St. Louis,Apr,9.1,1.092,multi-peak-directional
New York City -> St. Louis,Aug,5.61,0.6732,multi-peak-directional
New York City -> St. Louis,Dec,11.84,1.4208,multi-peak-directional
New York City -> St. Louis,Feb,8.19,0.9828,multi-peak-directional
New York City -> St. Louis,Jan,9.86,1.1832,multi-peak-directional
New York City -> St. Louis,Jul,6.22,0.7464,multi-peak-directional
New York City -> St. Louis,Jun,6.37,0.7644,multi-peak-directional
New York City -> St. Louis,Mar,6.53,0.7836,multi-peak-directional
New York City -> St. Louis,May,8.19,0.9828,multi-peak-directional
New York City -> St. Louis,Nov,9.1,1.092,multi-peak-directional
New York City -> St. Louis,Oct,10.47,1.2564,multi-peak-directional
New York City -> St. Louis,Sep,8.5,1.02,multi-peak-directional
North Florida -> Bay Area,Apr,6.88,0.8256,multi-peak-directional
North Florida -> Bay Area,Aug,7.45,0.894,multi-peak-directional
North Florida -> Bay Area,Dec,4.87,0.5844,multi-peak-directional
North Florida -> Bay Area,Feb,6.59,0.7908,multi-peak-directional
North Florida -> Bay Area,Jan,10.6,1.272,multi-peak-directional
North Florida -> Bay Area,Jul,8.02,0.9624,multi-peak-directional
North Florida -> Bay Area,Jun,6.59,0.7908,multi-peak-directional
North Florida -> Bay Area,Mar,10.32,1.2384,multi-peak-directional
North Florida -> Bay Area,May,9.17,1.1004,multi-peak-directional
North Florida -> Bay Area,Nov,12.89,1.5468,multi-peak-directional
North Florida -> Bay Area,Oct,9.46,1.1352,multi-peak-directional
North Florida -> Bay Area,Sep,7.16,0.8592,multi-peak-directional
North Florida -> Detroit,Apr,0.0,0.0,multi-peak-directional
North Florida -> Detroit,Aug,6.82,0.8184,multi-peak-directional
North Florida -> Detroit,Dec,13.64,1.6368,multi-peak-directional
North Florida -> Detroit,Feb,6.82,0.8184,multi-peak-directional
North Florida -> Detroit,Jan,2.27,0.2724,multi-peak-directional
North Florida -> Detroit,Jul,6.82,0.8184,multi-peak-directional
North Florida -> Detroit,Jun,6.82,0.8184,multi-peak-directional
North Florida -> Detroit,Mar,11.36,1.3632,multi-peak-directional
North Florida -> Detroit,May,11.36,1.3632,multi-peak-directional
North Florida -> Detroit,Nov,18.18,2.1816,multi-peak-directional
North Florida -> Detroit,Oct,13.64,1.6368,multi-peak-directional
North Florida -> Detroit,Sep,2.27,0.2724,multi-peak-directional
North Florida -> LA Basin,Apr,10.06,1.2072,multi-peak-directional
North Florida -> LA Basin,Aug,5.5,0.66,multi-peak-directional
North Florida -> LA Basin,Dec,10.37,1.2444,multi-peak-directional
North Florida -> LA Basin,Feb,8.61,1.0332,multi-peak-directional
North Florida -> LA Basin,Jan,7.57,0.9084,multi-peak-directional
North Florida -> LA Basin,Jul,6.64,0.7968,multi-peak-directional
North Florida -> LA Basin,Jun,7.26,0.8712,multi-peak-directional
North Florida -> LA Basin,Mar,10.17,1.2204,multi-peak-directional
North Florida -> LA Basin,May,8.2,0.984,multi-peak-directional
North Florida -> LA Basin,Nov,9.02,1.0824,multi-peak-directional
North Florida -> LA Basin,Oct,9.34,1.1208,multi-peak-directional
North Florida -> LA Basin,Sep,7.26,0.8712,multi-peak-directional
North Florida -> Minneapolis,Apr,8.14,0.9768,multi-peak-directional
North Florida -> Minneapolis,Aug,5.59,0.6708,multi-peak-directional
North Florida -> Minneapolis,Dec,7.29,0.8748,multi-peak-directional
North Florida -> Minneapolis,Feb,8.64,1.0368,multi-peak-directional
North Florida -> Minneapolis,Jan,9.15,1.098,multi-peak-directional
North Florida -> Minneapolis,Jul,7.12,0.8544,multi-peak-directional
North Florida -> Minneapolis,Jun,8.98,1.0776,multi-peak-directional
North Florida -> Minneapolis,Mar,11.19,1.3428,multi-peak-directional
North Florida -> Minneapolis,May,6.95,0.834,multi-peak-directional
North Florida -> Minneapolis,Nov,11.02,1.3224,multi-peak-directional
North Florida -> Minneapolis,Oct,8.64,1.0368,multi-peak-directional
North Florida -> Minneapolis,Sep,7.29,0.8748,multi-peak-directional
North Florida -> New York City,Apr,10.48,1.2576,multi-peak-directional
North Florida -> New York City,Aug,6.59,0.7908,multi-peak-directional
North Florida -> New York City,Dec,8.38,1.0056,multi-peak-directional
North Florida -> New York City,Feb,5.99,0.7188,multi-peak-directional
North Florida -> New York City,Jan,2.69,0.3228,multi-peak-directional
North Florida -> New York City,Jul,9.88,1.1856,multi-peak-directional
North Florida -> New York City,Jun,11.98,1.4376,multi-peak-directional
North Florida -> New York City,Mar,7.78,0.9336,multi-peak-directional
North Florida -> New York City,May,13.17,1.5804,multi-peak-directional
North Florida -> New York City,Nov,6.59,0.7908,multi-peak-directional
North Florida -> New York City,Oct,10.18,1.2216,multi-peak-directional
North Florida -> New York City,Sep,6.29,0.7548,multi-peak-directional
Philadelphia -> Bay Area,Apr,9.52,1.1424,multi-peak-directional
Philadelphia -> Bay Area,Aug,7.36,0.8832,multi-peak-directional
Philadelphia -> Bay Area,Dec,6.93,0.8316,multi-peak-directional
Philadelphia -> Bay Area,Feb,3.9,0.468,multi-peak-directional
Philadelphia -> Bay Area,Jan,8.66,1.0392,multi-peak-directional
Philadelphia -> Bay Area,Jul,6.06,0.7272,multi-peak-directional
Philadelphia -> Bay Area,Jun,11.26,1.3512,multi-peak-directional
Philadelphia -> Bay Area,Mar,6.06,0.7272,multi-peak-directional
Philadelphia -> Bay Area,May,9.96,1.1952,multi-peak-directional
Philadelphia -> Bay Area,Nov,9.96,1.1952,multi-peak-directional
Philadelphia -> Bay Area,Oct,9.09,1.0908,multi-peak-directional
Philadelphia -> Bay Area,Sep,11.26,1.3512,multi-peak-directional
Philadelphia -> Dallas,Apr,10.38,1.2456,multi-peak-directional
Philadelphia -> Dallas,Aug,5.51,0.6612,multi-peak-directional
Philadelphia -> Dallas,Dec,6.36,0.7632,multi-peak-directional
Philadelphia -> Dallas,Feb,9.96,1.1952,multi-peak-directional
Philadelphia -> Dallas,Jan,6.99,0.8388,multi-peak-directional
Philadelphia -> Dallas,Jul,7.63,0.9156,multi-peak-directional
Philadelphia -> Dallas,Jun,7.63,0.9156,multi-peak-directional
Philadelphia -> Dallas,Mar,6.14,0.7368,multi-peak-directional
Philadelphia -> Dallas,May,7.2,0.864,multi-peak-directional
Philadelphia -> Dallas,Nov,10.38,1.2456,multi-peak-directional
Philadelphia -> Dallas,Oct,10.17,1.2204,multi-peak-directional
Philadelphia -> Dallas,Sep,11.65,1.398,multi-peak-directional
Philadelphia -> Houston,Apr,9.13,1.0956,multi-peak-directional
Philadelphia -> Houston,Aug,5.16,0.6192,multi-peak-directional
Philadelphia -> Houston,Dec,8.33,0.9996,multi-peak-directional
Philadelphia -> Houston,Feb,16.27,1.9524,multi-peak-directional
Philadelphia -> Houston,Jan,7.54,0.9048,multi-peak-directional
Philadelphia -> Houston,Jul,6.35,0.762,multi-peak-directional
Philadelphia -> Houston,Jun,5.16,0.6192,multi-peak-directional
Philadelphia -> Houston,Mar,5.95,0.714,multi-peak-directional
Philadelphia -> Houston,May,10.32,1.2384,multi-peak-directional
Philadelphia -> Houston,Nov,7.14,0.8568,multi-peak-directional
Philadelphia -> Houston,Oct,10.71,1.2852,multi-peak-directional
Philadelphia -> Houston,Sep,7.94,0.9528,multi-peak-directional
Philadelphia -> LA Basin,Apr,8.93,1.0716,multi-peak-directional
Philadelphia -> LA Basin,Aug,8.93,1.0716,multi-peak-directional
Philadelphia -> LA Basin,Dec,7.63,0.9156,multi-peak-directional
Philadelphia -> LA Basin,Feb,5.45,0.654,multi-peak-directional
Philadelphia -> LA Basin,Jan,5.66,0.6792,multi-peak-directional
Philadelphia -> LA Basin,Jul,8.06,0.9672,multi-peak-directional
Philadelphia -> LA Basin,Jun,7.84,0.9408,multi-peak-directional
Philadelphia -> LA Basin,Mar,7.41,0.8892,multi-peak-directional
Philadelphia -> LA Basin,May,9.59,1.1508,multi-peak-directional
Philadelphia -> LA Basin,Nov,8.93,1.0716,multi-peak-directional
Philadelphia -> LA Basin,Oct,12.42,1.4904,multi-peak-directional
Philadelphia -> LA Basin,Sep,9.15,1.098,multi-peak-directional
Philadelphia -> Minneapolis,Apr,8.49,1.0188,multi-peak-directional
Philadelphia -> Minneapolis,Aug,6.6,0.792,multi-peak-directional
Philadelphia -> Minneapolis,Dec,8.49,1.0188,multi-peak-directional
Philadelphia -> Minneapolis,Feb,7.55,0.906,multi-peak-directional
Philadelphia -> Minneapolis,Jan,8.49,1.0188,multi-peak-directional
Philadelphia -> Minneapolis,Jul,6.6,0.792,multi-peak-directional
Philadelphia -> Minneapolis,Jun,5.66,0.6792,multi-peak-directional
Philadelphia -> Minneapolis,Mar,10.38,1.2456,multi-peak-directional
Philadelphia -> Minneapolis,May,7.55,0.906,multi-peak-directional
Philadelphia -> Minneapolis,Nov,11.32,1.3584,multi-peak-directional
Philadelphia -> Minneapolis,Oct,12.26,1.4712,multi-peak-directional
Philadelphia -> Minneapolis,Sep,6.6,0.792,multi-peak-directional
Philadelphia -> Phoenix Valley,Apr,10.13,1.2156,multi-peak-directional
Philadelphia -> Phoenix Valley,Aug,6.96,0.8352,multi-peak-directional
Philadelphia -> Phoenix Valley,Dec,10.13,1.2156,multi-peak-directional
Philadelphia -> Phoenix Valley,Feb,7.59,0.9108,multi-peak-directional
Philadelphia -> Phoenix Valley,Jan,10.13,1.2156,multi-peak-directional
Philadelphia -> Phoenix Valley,Jul,2.53,0.3036,multi-peak-directional
Philadelphia -> Phoenix Valley,Jun,5.06,0.6072,multi-peak-directional
Philadelphia -> Phoenix Valley,Mar,10.13,1.2156,multi-peak-directional
Philadelphia -> Phoenix Valley,May,5.7,0.684,multi-peak-directional
Philadelphia -> Phoenix Valley,Nov,7.59,0.9108,multi-peak-directional
Philadelphia -> Phoenix Valley,Oct,15.19,1.8228,multi-peak-directional
Philadelphia -> Phoenix Valley,Sep,8.86,1.0632,multi-peak-directional
Philadelphia -> San Antonio,Apr,5.06,0.6072,multi-peak-directional
Philadelphia -> San Antonio,Aug,4.49,0.5388,multi-peak-directional
Philadelphia -> San Antonio,Dec,7.3,0.876,multi-peak-directional
Philadelphia -> San Antonio,Feb,8.43,1.0116,multi-peak-directional
Philadelphia -> San Antonio,Jan,5.06,0.6072,multi-peak-directional
Philadelphia -> San Antonio,Jul,6.74,0.8088,multi-peak-directional
Philadelphia -> San Antonio,Jun,7.87,0.9444,multi-peak-directional
Philadelphia -> San Antonio,Mar,7.3,0.876,multi-peak-directional
Philadelphia -> San Antonio,May,10.67,1.2804,multi-peak-directional
Philadelphia -> San Antonio,Nov,10.11,1.2132,multi-peak-directional
Philadelphia -> San Antonio,Oct,15.73,1.8876,multi-peak-directional
Philadelphia -> San Antonio,Sep,11.24,1.3488,multi-peak-directional
Phoenix Valley -> Boston,Apr,10.71,1.2852,multi-peak-directional
Phoenix Valley -> Boston,Aug,9.09,1.0908,multi-peak-directional
Phoenix Valley -> Boston,Dec,4.22,0.5064,multi-peak-directional
Phoenix Valley -> Boston,Feb,7.14,0.8568,multi-peak-directional
Phoenix Valley -> Boston,Jan,6.49,0.7788,multi-peak-directional
Phoenix Valley -> Boston,Jul,8.44,1.0128,multi-peak-directional
Phoenix Valley -> Boston,Jun,6.82,0.8184,multi-peak-directional
Phoenix Valley -> Boston,Mar,5.84,0.7008,multi-peak-directional
Phoenix Valley -> Boston,May,15.26,1.8312,multi-peak-directional
Phoenix Valley -> Boston,Nov,9.09,1.0908,multi-peak-directional
Phoenix Valley -> Boston,Oct,9.42,1.1304,multi-peak-directional
Phoenix Valley -> Boston,Sep,7.47,0.8964,multi-peak-directional
Phoenix Valley -> Charlotte,Apr,9.42,1.1304,multi-peak-directional
Phoenix Valley -> Charlotte,Aug,4.86,0.5832,multi-peak-directional
Phoenix Valley -> Charlotte,Dec,7.6,0.912,multi-peak-directional
Phoenix Valley -> Charlotte,Feb,8.51,1.0212,multi-peak-directional
Phoenix Valley -> Charlotte,Jan,7.29,0.8748,multi-peak-directional
Phoenix Valley -> Charlotte,Jul,5.17,0.6204,multi-peak-directional
Phoenix Valley -> Charlotte,Jun,10.64,1.2768,multi-peak-directional
