corridor,month,density_pct,cluster_label,slab,intensity
New York City -> South Florida,Jan,13.46,winter-spring-peak,12%-15%,4
New York City -> South Florida,Jul,2.61,winter-spring-peak,< 4%,0
New York City -> South Florida,Jun,3.04,winter-spring-peak,< 4%,0
New York City -> South Florida,Mar,10.47,winter-spring-peak,9%-12%,3
New York City -> South Florida,May,7.1,winter-spring-peak,6%-9%,2
New York City -> South Florida,Nov,10.55,winter-spring-peak,9%-12%,3
New York City -> South Florida,Oct,7.74,winter-spring-peak,6%-9%,2
New York City -> South Florida,Sep,5.57,winter-spring-peak,4%-6%,1
North Florida -> Chicago,Apr,8.06,winter-spring-peak,6%-9%,2
North Florida -> Chicago,Aug,5.13,winter-spring-peak,4%-6%,1
North Florida -> Chicago,Dec,11.36,winter-spring-peak,9%-12%,3
North Florida -> Chicago,Feb,9.52,winter-spring-peak,9%-12%,3
North Florida -> Chicago,Jan,8.42,winter-spring-peak,6%-9%,2
North Florida -> Chicago,Jul,4.76,winter-spring-peak,4%-6%,1
North Florida -> Chicago,Jun,5.86,winter-spring-peak,4%-6%,1
North Florida -> Chicago,Mar,13.92,winter-spring-peak,12%-15%,4
North Florida -> Chicago,May,6.96,winter-spring-peak,6%-9%,2
North Florida -> Chicago,Nov,15.75,winter-spring-peak,> 15%,5
North Florida -> Chicago,Oct,5.86,winter-spring-peak,4%-6%,1
North Florida -> Chicago,Sep,4.4,winter-spring-peak,4%-6%,1
North Florida -> Dallas,Apr,11.35,winter-spring-peak,9%-12%,3
North Florida -> Dallas,Aug,0.71,winter-spring-peak,< 4%,0
North Florida -> Dallas,Dec,11.52,winter-spring-peak,9%-12%,3
North Florida -> Dallas,Feb,11.17,winter-spring-peak,9%-12%,3
North Florida -> Dallas,Jan,13.65,winter-spring-peak,12%-15%,4
North Florida -> Dallas,Jul,1.06,winter-spring-peak,< 4%,0
North Florida -> Dallas,Jun,2.84,winter-spring-peak,< 4%,0
North Florida -> Dallas,Mar,17.02,winter-spring-peak,> 15%,5
North Florida -> Dallas,May,11.17,winter-spring-peak,9%-12%,3
North Florida -> Dallas,Nov,9.57,winter-spring-peak,9%-12%,3
North Florida -> Dallas,Oct,5.85,winter-spring-peak,4%-6%,1
North Florida -> Dallas,Sep,4.08,winter-spring-peak,4%-6%,1
North Florida -> Houston,Apr,10.34,winter-spring-peak,9%-12%,3
North Florida -> Houston,Aug,0.0,winter-spring-peak,< 4%,0
North Florida -> Houston,Dec,8.62,winter-spring-peak,6%-9%,2
North Florida -> Houston,Feb,12.07,winter-spring-peak,12%-15%,4
North Florida -> Houston,Jan,18.97,winter-spring-peak,> 15%,5
North Florida -> Houston,Jul,0.0,winter-spring-peak,< 4%,0
North Florida -> Houston,Jun,5.17,winter-spring-peak,4%-6%,1
North Florida -> Houston,Mar,24.14,winter-spring-peak,> 15%,5
North Florida -> Houston,May,5.17,winter-spring-peak,4%-6%,1
North Florida -> Houston,Nov,8.62,winter-spring-peak,6%-9%,2
North Florida -> Houston,Oct,1.72,winter-spring-peak,< 4%,0
North Florida -> Houston,Sep,5.17,winter-spring-peak,4%-6%,1
North Florida -> Phoenix Valley,Apr,12.08,winter-spring-peak,12%-15%,4
North Florida -> Phoenix Valley,Aug,4.21,winter-spring-peak,4%-6%,1
North Florida -> Phoenix Valley,Dec,8.43,winter-spring-peak,6%-9%,2
North Florida -> Phoenix Valley,Feb,15.45,winter-spring-peak,> 15%,5
North Florida -> Phoenix Valley,Jan,9.55,winter-spring-peak,9%-12%,3
North Florida -> Phoenix Valley,Jul,3.65,winter-spring-peak,< 4%,0
North Florida -> Phoenix Valley,Jun,4.78,winter-spring-peak,4%-6%,1
North Florida -> Phoenix Valley,Mar,10.39,winter-spring-peak,9%-12%,3
North Florida -> Phoenix Valley,May,7.02,winter-spring-peak,6%-9%,2
North Florida -> Phoenix Valley,Nov,8.71,winter-spring-peak,6%-9%,2
North Florida -> Phoenix Valley,Oct,8.71,winter-spring-peak,6%-9%,2
North Florida -> Phoenix Valley,Sep,7.02,winter-spring-peak,6%-9%,2
North Florida -> San Antonio,Apr,9.19,winter-spring-peak,9%-12%,3
North Florida -> San Antonio,Aug,1.47,winter-spring-peak,< 4%,0
North Florida -> San Antonio,Dec,7.72,winter-spring-peak,6%-9%,2
North Florida -> San Antonio,Feb,11.03,winter-spring-peak,9%-12%,3
North Florida -> San Antonio,Jan,20.96,winter-spring-peak,> 15%,5
North Florida -> San Antonio,Jul,1.47,winter-spring-peak,< 4%,0
North Florida -> San Antonio,Jun,2.21,winter-spring-peak,< 4%,0
North Florida -> San Antonio,Mar,17.65,winter-spring-peak,> 15%,5
North Florida -> San Antonio,May,9.56,winter-spring-peak,9%-12%,3
North Florida -> San Antonio,Nov,11.76,winter-spring-peak,9%-12%,3
North Florida -> San Antonio,Oct,3.68,winter-spring-peak,< 4%,0
North Florida -> San Antonio,Sep,3.31,winter-spring-peak,< 4%,0
North Florida -> St. Louis,Apr,13.7,winter-spring-peak,12%-15%,4
North Florida -> St. Louis,Aug,0.0,winter-spring-peak,< 4%,0
North Florida -> St. Louis,Dec,15.07,winter-spring-peak,> 15%,5
North Florida -> St. Louis,Feb,15.07,winter-spring-peak,> 15%,5
North Florida -> St. Louis,Jan,12.33,winter-spring-peak,12%-15%,4
North Florida -> St. Louis,Jul,0.0,winter-spring-peak,< 4%,0
North Florida -> St. Louis,Jun,1.37,winter-spring-peak,< 4%,0
North Florida -> St. Louis,Mar,15.07,winter-spring-peak,> 15%,5
North Florida -> St. Louis,May,8.22,winter-spring-peak,6%-9%,2
North Florida -> St. Louis,Nov,9.59,winter-spring-peak,9%-12%,3
North Florida -> St. Louis,Oct,6.85,winter-spring-peak,6%-9%,2
North Florida -> St. Louis,Sep,2.74,winter-spring-peak,< 4%,0
Philadelphia -> North Florida,Apr,4.88,winter-spring-peak,4%-6%,1
Philadelphia -> North Florida,Aug,7.32,winter-spring-peak,6%-9%,2
Philadelphia -> North Florida,Dec,12.2,winter-spring-peak,12%-15%,4
Philadelphia -> North Florida,Feb,7.32,winter-spring-peak,6%-9%,2
Philadelphia -> North Florida,Jan,24.39,winter-spring-peak,> 15%,5
Philadelphia -> North Florida,Jul,4.88,winter-spring-peak,4%-6%,1
Philadelphia -> North Florida,Jun,2.44,winter-spring-peak,< 4%,0
Philadelphia -> North Florida,Mar,12.2,winter-spring-peak,12%-15%,4
Philadelphia -> North Florida,May,2.44,winter-spring-peak,< 4%,0
Philadelphia -> North Florida,Nov,7.32,winter-spring-peak,6%-9%,2
Philadelphia -> North Florida,Oct,9.76,winter-spring-peak,9%-12%,3
Philadelphia -> North Florida,Sep,4.88,winter-spring-peak,4%-6%,1
Philadelphia -> South Florida,Apr,7.87,winter-spring-peak,6%-9%,2
Philadelphia -> South Florida,Aug,2.9,winter-spring-peak,< 4%,0
Philadelphia -> South Florida,Dec,15.19,winter-spring-peak,> 15%,5
Philadelphia -> South Florida,Feb,12.02,winter-spring-peak,12%-15%,4
Philadelphia -> South Florida,Jan,16.99,winter-spring-peak,> 15%,5
Philadelphia -> South Florida,Jul,1.8,winter-spring-peak,< 4%,0
Philadelphia -> South Florida,Jun,2.49,winter-spring-peak,< 4%,0
Philadelphia -> South Florida,Mar,13.26,winter-spring-peak,12%-15%,4
Philadelphia -> South Florida,May,4.7,winter-spring-peak,4%-6%,1
Philadelphia -> South Florida,Nov,11.46,winter-spring-peak,9%-12%,3
Philadelphia -> South Florida,Oct,6.22,winter-spring-peak,6%-9%,2
Philadelphia -> South Florida,Sep,5.11,winter-spring-peak,4%-6%,1
Philadelphia -> St. Louis,Apr,7.59,winter-spring-peak,6%-9%,2
Philadelphia -> St. Louis,Aug,5.06,winter-spring-peak,4%-6%,1
Philadelphia -> St. Louis,Dec,8.86,winter-spring-peak,6%-9%,2
Philadelphia -> St. Louis,Feb,8.86,winter-spring-peak,6%-9%,2
Philadelphia -> St. Louis,Jan,11.39,winter-spring-peak,9%-12%,3
Philadelphia -> St. Louis,Jul,5.06,winter-spring-peak,4%-6%,1
Philadelphia -> St. Louis,Jun,8.86,winter-spring-peak,6%-9%,2
Philadelphia -> St. Louis,Mar,7.59,winter-spring-peak,6%-9%,2
Philadelphia -> St. Louis,May,15.19,winter-spring-peak,> 15%,5
Philadelphia -> St. Louis,Nov,12.66,winter-spring-peak,12%-15%,4
Philadelphia -> St. Louis,Oct,5.06,winter-spring-peak,4%-6%,1
Philadelphia -> St. Louis,Sep,3.8,winter-spring-peak,< 4%,0
Phoenix Valley -> Atlanta,Apr,14.68,winter-spring-peak,12%-15%,4
Phoenix Valley -> Atlanta,Aug,4.13,winter-spring-peak,4%-6%,1
Phoenix Valley -> Atlanta,Dec,7.8,winter-spring-peak,6%-9%,2
Phoenix Valley -> Atlanta,Feb,11.01,winter-spring-peak,9%-12%,3
Phoenix Valley -> Atlanta,Jan,7.57,winter-spring-peak,6%-9%,2
Phoenix Valley -> Atlanta,Jul,5.96,winter-spring-peak,4%-6%,1
Phoenix Valley -> Atlanta,Jun,4.59,winter-spring-peak,4%-6%,1
Phoenix Valley -> Atlanta,Mar,12.16,winter-spring-peak,12%-15%,4
Phoenix Valley -> Atlanta,May,7.8,winter-spring-peak,6%-9%,2
Phoenix Valley -> Atlanta,Nov,11.01,winter-spring-peak,9%-12%,3
Phoenix Valley -> Atlanta,Oct,7.11,winter-spring-peak,6%-9%,2
Phoenix Valley -> Atlanta,Sep,6.19,winter-spring-peak,6%-9%,2
Phoenix Valley -> North Florida,Apr,9.86,winter-spring-peak,9%-12%,3
Phoenix Valley -> North Florida,Aug,4.64,winter-spring-peak,4%-6%,1
Phoenix Valley -> North Florida,Dec,10.43,winter-spring-peak,9%-12%,3
Phoenix Valley -> North Florida,Feb,14.2,winter-spring-peak,12%-15%,4
Phoenix Valley -> North Florida,Jan,6.09,winter-spring-peak,6%-9%,2
Phoenix Valley -> North Florida,Jul,4.06,winter-spring-peak,4%-6%,1
Phoenix Valley -> North Florida,Jun,3.77,winter-spring-peak,< 4%,0
Phoenix Valley -> North Florida,Mar,12.17,winter-spring-peak,12%-15%,4
Phoenix Valley -> North Florida,May,8.12,winter-spring-peak,6%-9%,2
Phoenix Valley -> North Florida,Nov,9.28,winter-spring-peak,9%-12%,3
Phoenix Valley -> North Florida,Oct,9.57,winter-spring-peak,9%-12%,3
Phoenix Valley -> North Florida,Sep,7.83,winter-spring-peak,6%-9%,2
Phoenix Valley -> Pittsburgh,Apr,8.52,winter-spring-peak,6%-9%,2
Phoenix Valley -> Pittsburgh,Aug,4.93,winter-spring-peak,4%-6%,1
Phoenix Valley -> Pittsburgh,Dec,6.73,winter-spring-peak,6%-9%,2
Phoenix Valley -> Pittsburgh,Feb,11.66,winter-spring-peak,9%-12%,3
Phoenix Valley -> Pittsburgh,Jan,10.76,winter-spring-peak,9%-12%,3
Phoenix Valley -> Pittsburgh,Jul,4.04,winter-spring-peak,4%-6%,1
Phoenix Valley -> Pittsburgh,Jun,4.93,winter-spring-peak,4%-6%,1
Phoenix Valley -> Pittsburgh,Mar,12.11,winter-spring-peak,12%-15%,4
Phoenix Valley -> Pittsburgh,May,8.07,winter-spring-peak,6%-9%,2
Phoenix Valley -> Pittsburgh,Nov,8.52,winter-spring-peak,6%-9%,2
Phoenix Valley -> Pittsburgh,Oct,14.8,winter-spring-peak,12%-15%,4
Phoenix Valley -> Pittsburgh,Sep,4.93,winter-spring-peak,4%-6%,1
Phoenix Valley -> Seattle,Apr,9.66,winter-spring-peak,9%-12%,3
Phoenix Valley -> Seattle,Aug,4.72,winter-spring-peak,4%-6%,1
Phoenix Valley -> Seattle,Dec,12.81,winter-spring-peak,12%-15%,4
Phoenix Valley -> Seattle,Feb,11.01,winter-spring-peak,9%-12%,3
Phoenix Valley -> Seattle,Jan,10.79,winter-spring-peak,9%-12%,3
Phoenix Valley -> Seattle,Jul,2.25,winter-spring-peak,< 4%,0
Phoenix Valley -> Seattle,Jun,5.17,winter-spring-peak,4%-6%,1
Phoenix Valley -> Seattle,Mar,9.89,winter-spring-peak,9%-12%,3
Phoenix Valley -> Seattle,May,7.19,winter-spring-peak,6%-9%,2
Phoenix Valley -> Seattle,Nov,14.38,winter-spring-peak,12%-15%,4
Phoenix Valley -> Seattle,Oct,7.42,winter-spring-peak,6%-9%,2
Phoenix Valley -> Seattle,Sep,4.72,winter-spring-peak,4%-6%,1
Phoenix Valley -> South Florida,Apr,10.21,winter-spring-peak,9%-12%,3
Phoenix Valley -> South Florida,Aug,2.52,winter-spring-peak,< 4%,0
Phoenix Valley -> South Florida,Dec,7.69,winter-spring-peak,6%-9%,2
Phoenix Valley -> South Florida,Feb,14.72,winter-spring-peak,12%-15%,4
Phoenix Valley -> South Florida,Jan,11.94,winter-spring-peak,9%-12%,3
Phoenix Valley -> South Florida,Jul,4.11,winter-spring-peak,4%-6%,1
Phoenix Valley -> South Florida,Jun,4.11,winter-spring-peak,4%-6%,1
Phoenix Valley -> South Florida,Mar,14.59,winter-spring-peak,12%-15%,4
Phoenix Valley -> South Florida,May,8.89,winter-spring-peak,6%-9%,2
Phoenix Valley -> South Florida,Nov,9.95,winter-spring-peak,9%-12%,3
Phoenix Valley -> South Florida,Oct,7.96,winter-spring-peak,6%-9%,2
Phoenix Valley -> South Florida,Sep,3.32,winter-spring-peak,< 4%,0
Pittsburgh -> Dallas,Apr,10.59,winter-spring-peak,9%-12%,3
Pittsburgh -> Dallas,Aug,6.27,winter-spring-peak,6%-9%,2
Pittsburgh -> Dallas,Dec,9.02,winter-spring-peak,9%-12%,3
Pittsburgh -> Dallas,Feb,7.84,winter-spring-peak,6%-9%,2
Pittsburgh -> Dallas,Jan,16.86,winter-spring-peak,> 15%,5
Pittsburgh -> Dallas,Jul,5.1,winter-spring-peak,4%-6%,1
Pittsburgh -> Dallas,Jun,5.1,winter-spring-peak,4%-6%,1
Pittsburgh -> Dallas,Mar,7.45,winter-spring-peak,6%-9%,2
Pittsburgh -> Dallas,May,6.27,winter-spring-peak,6%-9%,2
Pittsburgh -> Dallas,Nov,12.94,winter-spring-peak,12%-15%,4
Pittsburgh -> Dallas,Oct,5.88,winter-spring-peak,4%-6%,1
Pittsburgh -> Dallas,Sep,6.67,winter-spring-peak,6%-9%,2
Pittsburgh -> North Florida,Apr,1.79,winter-spring-peak,< 4%,0
Pittsburgh -> North Florida,Aug,7.14,winter-spring-peak,6%-9%,2
Pittsburgh -> North Florida,Dec,21.43,winter-spring-peak,> 15%,5
Pittsburgh -> North Florida,Feb,10.71,winter-spring-peak,9%-12%,3
Pittsburgh -> North Florida,Jan,14.29,winter-spring-peak,12%-15%,4
Pittsburgh -> North Florida,Jul,3.57,winter-spring-peak,< 4%,0
Pittsburgh -> North Florida,Jun,5.36,winter-spring-peak,4%-6%,1
Pittsburgh -> North Florida,Mar,12.5,winter-spring-peak,12%-15%,4
Pittsburgh -> North Florida,May,10.71,winter-spring-peak,9%-12%,3
Pittsburgh -> North Florida,Nov,3.57,winter-spring-peak,< 4%,0
Pittsburgh -> North Florida,Oct,1.79,winter-spring-peak,< 4%,0
Pittsburgh -> North Florida,Sep,7.14,winter-spring-peak,6%-9%,2
Pittsburgh -> Phoenix Valley,Apr,7.69,winter-spring-peak,6%-9%,2
Pittsburgh -> Phoenix Valley,Aug,8.14,winter-spring-peak,6%-9%,2
Pittsburgh -> Phoenix Valley,Dec,6.33,winter-spring-peak,6%-9%,2
Pittsburgh -> Phoenix Valley,Feb,15.38,winter-spring-peak,> 15%,5
Pittsburgh -> Phoenix Valley,Jan,9.05,winter-spring-peak,9%-12%,3
Pittsburgh -> Phoenix Valley,Jul,1.36,winter-spring-peak,< 4%,0
Pittsburgh -> Phoenix Valley,Jun,4.98,winter-spring-peak,4%-6%,1
Pittsburgh -> Phoenix Valley,Mar,12.67,winter-spring-peak,12%-15%,4
Pittsburgh -> Phoenix Valley,May,8.14,winter-spring-peak,6%-9%,2
Pittsburgh -> Phoenix Valley,Nov,5.88,winter-spring-peak,4%-6%,1
Pittsburgh -> Phoenix Valley,Oct,14.48,winter-spring-peak,12%-15%,4
Pittsburgh -> Phoenix Valley,Sep,5.88,winter-spring-peak,4%-6%,1
Pittsburgh -> South Florida,Apr,10.08,winter-spring-peak,9%-12%,3
Pittsburgh -> South Florida,Aug,2.45,winter-spring-peak,< 4%,0
Pittsburgh -> South Florida,Dec,17.98,winter-spring-peak,> 15%,5
Pittsburgh -> South Florida,Feb,12.26,winter-spring-peak,12%-15%,4
Pittsburgh -> South Florida,Jan,13.62,winter-spring-peak,12%-15%,4
Pittsburgh -> South Florida,Jul,2.18,winter-spring-peak,< 4%,0
Pittsburgh -> South Florida,Jun,2.32,winter-spring-peak,< 4%,0
Pittsburgh -> South Florida,Mar,11.85,winter-spring-peak,9%-12%,3
Pittsburgh -> South Florida,May,5.59,winter-spring-peak,4%-6%,1
Pittsburgh -> South Florida,Nov,10.49,winter-spring-peak,9%-12%,3
Pittsburgh -> South Florida,Oct,6.27,winter-spring-peak,6%-9%,2
Pittsburgh -> South Florida,Sep,4.9,winter-spring-peak,4%-6%,1
San Antonio -> Phoenix Valley,Apr,14.71,winter-spring-peak,12%-15%,4
San Antonio -> Phoenix Valley,Aug,0.0,winter-spring-peak,< 4%,0
San Antonio -> Phoenix Valley,Dec,2.94,winter-spring-peak,< 4%,0
San Antonio -> Phoenix Valley,Feb,26.47,winter-spring-peak,> 15%,5
San Antonio -> Phoenix Valley,Jan,14.71,winter-spring-peak,12%-15%,4
San Antonio -> Phoenix Valley,Jul,0.0,winter-spring-peak,< 4%,0
San Antonio -> Phoenix Valley,Jun,0.0,winter-spring-peak,< 4%,0
San Antonio -> Phoenix Valley,Mar,26.47,winter-spring-peak,> 15%,5
San Antonio -> Phoenix Valley,May,2.94,winter-spring-peak,< 4%,0
San Antonio -> Phoenix Valley,Nov,0.0,winter-spring-peak,< 4%,0
San Antonio -> Phoenix Valley,Oct,8.82,winter-spring-peak,6%-9%,2
San Antonio -> Phoenix Valley,Sep,2.94,winter-spring-peak,< 4%,0
South Florida -> Bay Area,Apr,10.99,winter-spring-peak,9%-12%,3
South Florida -> Bay Area,Aug,5.8,winter-spring-peak,4%-6%,1
South Florida -> Bay Area,Dec,9.54,winter-spring-peak,9%-12%,3
South Florida -> Bay Area,Feb,7.97,winter-spring-peak,6%-9%,2
South Florida -> Bay Area,Jan,13.29,winter-spring-peak,12%-15%,4
South Florida -> Bay Area,Jul,5.56,winter-spring-peak,4%-6%,1
South Florida -> Bay Area,Jun,6.64,winter-spring-peak,6%-9%,2
South Florida -> Bay Area,Mar,10.14,winter-spring-peak,9%-12%,3
South Florida -> Bay Area,May,9.66,winter-spring-peak,9%-12%,3
South Florida -> Bay Area,Nov,9.66,winter-spring-peak,9%-12%,3
South Florida -> Bay Area,Oct,4.95,winter-spring-peak,4%-6%,1
South Florida -> Bay Area,Sep,5.8,winter-spring-peak,4%-6%,1
South Florida -> Chicago,Apr,11.82,winter-spring-peak,9%-12%,3
South Florida -> Chicago,Aug,3.04,winter-spring-peak,< 4%,0
South Florida -> Chicago,Dec,12.68,winter-spring-peak,12%-15%,4
South Florida -> Chicago,Feb,10.8,winter-spring-peak,9%-12%,3
South Florida -> Chicago,Jan,11.66,winter-spring-peak,9%-12%,3
South Florida -> Chicago,Jul,3.37,winter-spring-peak,< 4%,0
South Florida -> Chicago,Jun,4.2,winter-spring-peak,4%-6%,1
South Florida -> Chicago,Mar,12.58,winter-spring-peak,12%-15%,4
South Florida -> Chicago,May,9.85,winter-spring-peak,9%-12%,3
South Florida -> Chicago,Nov,10.11,winter-spring-peak,9%-12%,3
South Florida -> Chicago,Oct,6.24,winter-spring-peak,6%-9%,2
South Florida -> Chicago,Sep,3.63,winter-spring-peak,< 4%,0
South Florida -> DMV,Apr,10.71,winter-spring-peak,9%-12%,3
South Florida -> DMV,Aug,7.14,winter-spring-peak,6%-9%,2
South Florida -> DMV,Dec,7.14,winter-spring-peak,6%-9%,2
South Florida -> DMV,Feb,14.29,winter-spring-peak,12%-15%,4
South Florida -> DMV,Jan,7.14,winter-spring-peak,6%-9%,2
South Florida -> DMV,Jul,10.71,winter-spring-peak,9%-12%,3
South Florida -> DMV,Jun,3.57,winter-spring-peak,< 4%,0
South Florida -> DMV,Mar,12.5,winter-spring-peak,12%-15%,4
South Florida -> DMV,May,5.36,winter-spring-peak,4%-6%,1
South Florida -> DMV,Nov,10.71,winter-spring-peak,9%-12%,3
South Florida -> DMV,Oct,7.14,winter-spring-peak,6%-9%,2
South Florida -> DMV,Sep,3.57,winter-spring-peak,< 4%,0
South Florida -> Dallas,Apr,10.68,winter-spring-peak,9%-12%,3
South Florida -> Dallas,Aug,2.65,winter-spring-peak,< 4%,0
South Florida -> Dallas,Dec,11.65,winter-spring-peak,9%-12%,3
South Florida -> Dallas,Feb,12.49,winter-spring-peak,12%-15%,4
South Florida -> Dallas,Jan,12.4,winter-spring-peak,12%-15%,4
South Florida -> Dallas,Jul,2.32,winter-spring-peak,< 4%,0
South Florida -> Dallas,Jun,3.81,winter-spring-peak,< 4%,0
South Florida -> Dallas,Mar,14.3,winter-spring-peak,12%-15%,4
South Florida -> Dallas,May,8.31,winter-spring-peak,6%-9%,2
South Florida -> Dallas,Nov,10.63,winter-spring-peak,9%-12%,3
South Florida -> Dallas,Oct,6.87,winter-spring-peak,6%-9%,2
South Florida -> Dallas,Sep,3.9,winter-spring-peak,< 4%,0
South Florida -> Detroit,Apr,11.56,winter-spring-peak,9%-12%,3
South Florida -> Detroit,Aug,3.5,winter-spring-peak,< 4%,0
South Florida -> Detroit,Dec,13.79,winter-spring-peak,12%-15%,4
South Florida -> Detroit,Feb,13.47,winter-spring-peak,12%-15%,4
South Florida -> Detroit,Jan,9.86,winter-spring-peak,9%-12%,3
South Florida -> Detroit,Jul,3.71,winter-spring-peak,< 4%,0
South Florida -> Detroit,Jun,5.62,winter-spring-peak,4%-6%,1
South Florida -> Detroit,Mar,11.88,winter-spring-peak,9%-12%,3
South Florida -> Detroit,May,10.5,winter-spring-peak,9%-12%,3
South Florida -> Detroit,Nov,9.12,winter-spring-peak,9%-12%,3
South Florida -> Detroit,Oct,4.67,winter-spring-peak,4%-6%,1
South Florida -> Detroit,Sep,2.33,winter-spring-peak,< 4%,0
South Florida -> Houston,Apr,7.84,winter-spring-peak,6%-9%,2
South Florida -> Houston,Aug,1.03,winter-spring-peak,< 4%,0
South Florida -> Houston,Dec,10.93,winter-spring-peak,9%-12%,3
South Florida -> Houston,Feb,14.43,winter-spring-peak,12%-15%,4
South Florida -> Houston,Jan,20.0,winter-spring-peak,> 15%,5
South Florida -> Houston,Jul,1.03,winter-spring-peak,< 4%,0
South Florida -> Houston,Jun,1.86,winter-spring-peak,< 4%,0
South Florida -> Houston,Mar,21.65,winter-spring-peak,> 15%,5
South Florida -> Houston,May,9.9,winter-spring-peak,9%-12%,3
South Florida -> Houston,Nov,7.22,winter-spring-peak,6%-9%,2
South Florida -> Houston,Oct,2.89,winter-spring-peak,< 4%,0
South Florida -> Houston,Sep,1.24,winter-spring-peak,< 4%,0
South Florida -> LA Basin,Apr,10.08,winter-spring-peak,9%-12%,3
South Florida -> LA Basin,Aug,4.76,winter-spring-peak,4%-6%,1
South Florida -> LA Basin,Dec,9.12,winter-spring-peak,9%-12%,3
South Florida -> LA Basin,Feb,11.34,winter-spring-peak,9%-12%,3
South Florida -> LA Basin,Jan,11.3,winter-spring-peak,9%-12%,3
South Florida -> LA Basin,Jul,4.71,winter-spring-peak,4%-6%,1
South Florida -> LA Basin,Jun,6.41,winter-spring-peak,6%-9%,2
South Florida -> LA Basin,Mar,10.21,winter-spring-peak,9%-12%,3
South Florida -> LA Basin,May,7.5,winter-spring-peak,6%-9%,2
South Florida -> LA Basin,Nov,9.99,winter-spring-peak,9%-12%,3
South Florida -> LA Basin,Oct,8.51,winter-spring-peak,6%-9%,2
South Florida -> LA Basin,Sep,6.06,winter-spring-peak,6%-9%,2
South Florida -> Minneapolis,Apr,11.68,winter-spring-peak,9%-12%,3
South Florida -> Minneapolis,Aug,3.87,winter-spring-peak,< 4%,0
South Florida -> Minneapolis,Dec,11.31,winter-spring-peak,9%-12%,3
South Florida -> Minneapolis,Feb,11.93,winter-spring-peak,9%-12%,3
South Florida -> Minneapolis,Jan,10.68,winter-spring-peak,9%-12%,3
South Florida -> Minneapolis,Jul,4.12,winter-spring-peak,4%-6%,1
South Florida -> Minneapolis,Jun,5.37,winter-spring-peak,4%-6%,1
South Florida -> Minneapolis,Mar,11.24,winter-spring-peak,9%-12%,3
South Florida -> Minneapolis,May,10.37,winter-spring-peak,9%-12%,3
South Florida -> Minneapolis,Nov,8.56,winter-spring-peak,6%-9%,2
South Florida -> Minneapolis,Oct,6.62,winter-spring-peak,6%-9%,2
South Florida -> Minneapolis,Sep,4.25,winter-spring-peak,4%-6%,1
South Florida -> New York City,Apr,12.29,winter-spring-peak,12%-15%,4
South Florida -> New York City,Aug,4.16,winter-spring-peak,4%-6%,1
South Florida -> New York City,Dec,12.08,winter-spring-peak,12%-15%,4
South Florida -> New York City,Feb,9.77,winter-spring-peak,9%-12%,3
South Florida -> New York City,Jan,7.05,winter-spring-peak,6%-9%,2
South Florida -> New York City,Jul,4.72,winter-spring-peak,4%-6%,1
South Florida -> New York City,Jun,6.19,winter-spring-peak,6%-9%,2
South Florida -> New York City,Mar,10.87,winter-spring-peak,9%-12%,3
South Florida -> New York City,May,10.72,winter-spring-peak,9%-12%,3
South Florida -> New York City,Nov,10.58,winter-spring-peak,9%-12%,3
South Florida -> New York City,Oct,7.66,winter-spring-peak,6%-9%,2
South Florida -> New York City,Sep,3.91,winter-spring-peak,< 4%,0
South Florida -> Philadelphia,Apr,20.7,winter-spring-peak,> 15%,5
South Florida -> Philadelphia,Aug,3.52,winter-spring-peak,< 4%,0
South Florida -> Philadelphia,Dec,11.89,winter-spring-peak,9%-12%,3
