corridor,month,seasonality_index,cluster_label,slab,intensity
North Florida -> Houston,Oct,1.2,winter-spring-peak,1.0x-1.3x,3
North Florida -> Houston,Nov,1.45,winter-spring-peak,1.3x-1.6x,4
North Florida -> Houston,Dec,1.23,winter-spring-peak,1.0x-1.3x,3
North Florida -> Nashville,Jan,1.17,winter-spring-peak,1.0x-1.3x,3
North Florida -> Nashville,Feb,0.85,winter-spring-peak,0.7x-1.0x,2
North Florida -> Nashville,Mar,1.25,winter-spring-peak,1.0x-1.3x,3
North Florida -> Nashville,Apr,0.85,winter-spring-peak,0.7x-1.0x,2
North Florida -> Nashville,May,1.41,winter-spring-peak,1.3x-1.6x,4
North Florida -> Nashville,Jun,0.73,winter-spring-peak,0.7x-1.0x,2
North Florida -> Nashville,Jul,0.53,winter-spring-peak,0.5x-0.7x,1
North Florida -> Nashville,Aug,0.65,winter-spring-peak,0.5x-0.7x,1
North Florida -> Nashville,Sep,0.81,winter-spring-peak,0.7x-1.0x,2
North Florida -> Nashville,Oct,1.41,winter-spring-peak,1.3x-1.6x,4
North Florida -> Nashville,Nov,1.29,winter-spring-peak,1.0x-1.3x,3
North Florida -> Nashville,Dec,1.05,winter-spring-peak,1.0x-1.3x,3
North Florida -> San Antonio,Jan,1.55,winter-spring-peak,1.3x-1.6x,4
North Florida -> San Antonio,Feb,1.0,winter-spring-peak,1.0x-1.3x,3
North Florida -> San Antonio,Mar,1.16,winter-spring-peak,1.0x-1.3x,3
North Florida -> San Antonio,Apr,1.82,winter-spring-peak,>= 1.6x,5
North Florida -> San Antonio,May,0.77,winter-spring-peak,0.7x-1.0x,2
North Florida -> San Antonio,Jun,0.66,winter-spring-peak,0.5x-0.7x,1
North Florida -> San Antonio,Jul,0.55,winter-spring-peak,0.5x-0.7x,1
North Florida -> San Antonio,Aug,0.5,winter-spring-peak,0.5x-0.7x,1
North Florida -> San Antonio,Sep,0.66,winter-spring-peak,0.5x-0.7x,1
North Florida -> San Antonio,Oct,1.38,winter-spring-peak,1.3x-1.6x,4
North Florida -> San Antonio,Nov,0.77,winter-spring-peak,0.7x-1.0x,2
North Florida -> San Antonio,Dec,1.16,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> Charlotte,Jan,0.89,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> Charlotte,Feb,0.38,winter-spring-peak,< 0.5x,0
Philadelphia -> Charlotte,Mar,1.02,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> Charlotte,Apr,1.02,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> Charlotte,May,1.4,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> Charlotte,Jun,0.64,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> Charlotte,Jul,0.89,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> Charlotte,Aug,0.26,winter-spring-peak,< 0.5x,0
Philadelphia -> Charlotte,Sep,1.02,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> Charlotte,Oct,1.02,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> Charlotte,Nov,1.91,winter-spring-peak,>= 1.6x,5
Philadelphia -> Charlotte,Dec,1.53,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Jan,1.34,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Feb,1.34,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Mar,1.0,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> South Florida,Apr,1.15,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> South Florida,May,0.8,winter-spring-peak,0.7x-1.0x,2
Philadelphia -> South Florida,Jun,0.5,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> South Florida,Jul,0.5,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> South Florida,Aug,0.48,winter-spring-peak,< 0.5x,0
Philadelphia -> South Florida,Sep,0.69,winter-spring-peak,0.5x-0.7x,1
Philadelphia -> South Florida,Oct,1.04,winter-spring-peak,1.0x-1.3x,3
Philadelphia -> South Florida,Nov,1.56,winter-spring-peak,1.3x-1.6x,4
Philadelphia -> South Florida,Dec,1.6,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Atlanta,Jan,0.98,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Feb,1.22,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Atlanta,Mar,1.71,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Atlanta,Apr,1.71,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Atlanta,May,0.73,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Jun,0.73,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Jul,0.98,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Aug,0.24,winter-spring-peak,< 0.5x,0
Phoenix Valley -> Atlanta,Sep,0.73,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Oct,0.98,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Atlanta,Nov,0.24,winter-spring-peak,< 0.5x,0
Phoenix Valley -> Atlanta,Dec,1.71,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Bay Area,Jan,1.04,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,Feb,1.21,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,Mar,1.21,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,Apr,1.09,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,May,1.12,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,Jun,0.73,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Bay Area,Jul,0.58,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Bay Area,Aug,0.7,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Bay Area,Sep,0.95,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Bay Area,Oct,1.09,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,Nov,1.21,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Bay Area,Dec,1.07,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Dallas,Jan,0.91,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Dallas,Feb,1.21,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Dallas,Mar,1.24,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Dallas,Apr,0.94,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Dallas,May,0.94,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Dallas,Jun,0.7,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Dallas,Jul,0.6,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Dallas,Aug,0.76,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Dallas,Sep,0.85,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Dallas,Oct,1.21,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Dallas,Nov,1.3,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Dallas,Dec,1.36,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Denver,Jan,1.61,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Denver,Feb,1.68,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Denver,Mar,1.34,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Denver,Apr,0.7,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Denver,May,0.94,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Denver,Jun,0.87,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Denver,Jul,0.6,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Denver,Aug,0.84,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Denver,Sep,0.7,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Denver,Oct,0.74,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Denver,Nov,0.57,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Denver,Dec,1.41,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Detroit,Jan,1.29,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Detroit,Feb,0.86,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Detroit,Mar,0.86,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Detroit,Apr,1.71,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Detroit,May,1.29,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Detroit,Jun,0.86,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Detroit,Jul,0.43,winter-spring-peak,< 0.5x,0
Phoenix Valley -> Detroit,Aug,0.64,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Detroit,Sep,0.64,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Detroit,Oct,0.43,winter-spring-peak,< 0.5x,0
Phoenix Valley -> Detroit,Nov,1.5,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Detroit,Dec,1.5,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Minneapolis,Jan,1.0,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Minneapolis,Feb,0.95,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Minneapolis,Mar,1.24,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> Minneapolis,Apr,1.54,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> Minneapolis,May,0.85,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Minneapolis,Jun,0.6,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Minneapolis,Jul,0.5,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Minneapolis,Aug,0.55,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> Minneapolis,Sep,0.7,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Minneapolis,Oct,0.9,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> Minneapolis,Nov,1.69,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> Minneapolis,Dec,1.49,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> North Florida,Jan,1.5,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> North Florida,Feb,2.25,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> North Florida,Mar,1.88,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> North Florida,Apr,1.5,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> North Florida,May,0.38,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Jun,0.38,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Jul,0.38,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Aug,0.38,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Sep,1.12,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> North Florida,Oct,0.0,winter-spring-peak,< 0.5x,0
Phoenix Valley -> North Florida,Nov,1.88,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> North Florida,Dec,0.38,winter-spring-peak,< 0.5x,0
Phoenix Valley -> San Antonio,Jan,0.87,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,Feb,0.87,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,Mar,1.3,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> San Antonio,Apr,0.87,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,May,1.22,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> San Antonio,Jun,0.87,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,Jul,0.7,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,Aug,0.52,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> San Antonio,Sep,0.78,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,Oct,0.96,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> San Antonio,Nov,1.65,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> San Antonio,Dec,1.39,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> South Florida,Jan,3.91,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> South Florida,Feb,1.83,winter-spring-peak,>= 1.6x,5
Phoenix Valley -> South Florida,Mar,1.57,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> South Florida,Apr,1.3,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> South Florida,May,0.78,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> South Florida,Jun,0.52,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> South Florida,Jul,0.26,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Aug,0.0,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Sep,0.0,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Oct,0.26,winter-spring-peak,< 0.5x,0
Phoenix Valley -> South Florida,Nov,0.78,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> South Florida,Dec,0.78,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Jan,1.11,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> St. Louis,Feb,1.47,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> St. Louis,Mar,1.37,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> St. Louis,Apr,1.47,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> St. Louis,May,0.86,winter-spring-peak,0.7x-1.0x,2
Phoenix Valley -> St. Louis,Jun,0.66,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> St. Louis,Jul,0.66,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> St. Louis,Aug,0.51,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> St. Louis,Sep,0.56,winter-spring-peak,0.5x-0.7x,1
Phoenix Valley -> St. Louis,Oct,1.42,winter-spring-peak,1.3x-1.6x,4
Phoenix Valley -> St. Louis,Nov,1.06,winter-spring-peak,1.0x-1.3x,3
Phoenix Valley -> St. Louis,Dec,0.86,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Chicago,Jan,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Chicago,Feb,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Chicago,Mar,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Chicago,Apr,0.86,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Chicago,May,0.43,winter-spring-peak,< 0.5x,0
Pittsburgh -> Chicago,Jun,0.43,winter-spring-peak,< 0.5x,0
Pittsburgh -> Chicago,Jul,1.71,winter-spring-peak,>= 1.6x,5
Pittsburgh -> Chicago,Aug,0.43,winter-spring-peak,< 0.5x,0
Pittsburgh -> Chicago,Sep,0.86,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Chicago,Oct,0.86,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Chicago,Nov,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Chicago,Dec,1.29,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Nashville,Jan,0.62,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> Nashville,Feb,1.23,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Nashville,Mar,1.54,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> Nashville,Apr,1.54,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> Nashville,May,0.92,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Nashville,Jun,0.92,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Nashville,Jul,0.31,winter-spring-peak,< 0.5x,0
Pittsburgh -> Nashville,Aug,0.92,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Nashville,Sep,0.62,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> Nashville,Oct,0.92,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> Nashville,Nov,1.23,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> Nashville,Dec,1.23,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Jan,1.14,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Feb,1.28,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Mar,0.94,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> North Florida,Apr,0.99,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> North Florida,May,1.28,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Jun,0.69,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> North Florida,Jul,0.54,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> North Florida,Aug,0.59,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> North Florida,Sep,0.74,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> North Florida,Oct,1.23,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Nov,1.19,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> North Florida,Dec,1.38,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> South Florida,Jan,1.18,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> South Florida,Feb,1.19,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> South Florida,Mar,1.14,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> South Florida,Apr,0.89,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> South Florida,May,0.96,winter-spring-peak,0.7x-1.0x,2
Pittsburgh -> South Florida,Jun,0.68,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> South Florida,Jul,0.59,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> South Florida,Aug,0.52,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> South Florida,Sep,0.64,winter-spring-peak,0.5x-0.7x,1
Pittsburgh -> South Florida,Oct,1.18,winter-spring-peak,1.0x-1.3x,3
Pittsburgh -> South Florida,Nov,1.53,winter-spring-peak,1.3x-1.6x,4
Pittsburgh -> South Florida,Dec,1.5,winter-spring-peak,1.3x-1.6x,4
San Antonio -> Dallas,Jan,1.58,winter-spring-peak,1.3x-1.6x,4
San Antonio -> Dallas,Feb,0.63,winter-spring-peak,0.5x-0.7x,1
San Antonio -> Dallas,Mar,1.26,winter-spring-peak,1.0x-1.3x,3
San Antonio -> Dallas,Apr,0.95,winter-spring-peak,0.7x-1.0x,2
San Antonio -> Dallas,May,0.63,winter-spring-peak,0.5x-0.7x,1
San Antonio -> Dallas,Jun,2.53,winter-spring-peak,>= 1.6x,5
San Antonio -> Dallas,Jul,0.32,winter-spring-peak,< 0.5x,0
San Antonio -> Dallas,Aug,0.32,winter-spring-peak,< 0.5x,0
San Antonio -> Dallas,Sep,0.32,winter-spring-peak,< 0.5x,0
San Antonio -> Dallas,Oct,0.63,winter-spring-peak,0.5x-0.7x,1
San Antonio -> Dallas,Nov,1.26,winter-spring-peak,1.0x-1.3x,3
San Antonio -> Dallas,Dec,1.58,winter-spring-peak,1.3x-1.6x,4
San Antonio -> LA Basin,Jan,1.24,winter-spring-peak,1.0x-1.3x,3
San Antonio -> LA Basin,Feb,1.11,winter-spring-peak,1.0x-1.3x,3
San Antonio -> LA Basin,Mar,0.91,winter-spring-peak,0.7x-1.0x,2
San Antonio -> LA Basin,Apr,1.4,winter-spring-peak,1.3x-1.6x,4
San Antonio -> LA Basin,May,0.88,winter-spring-peak,0.7x-1.0x,2
San Antonio -> LA Basin,Jun,0.91,winter-spring-peak,0.7x-1.0x,2
San Antonio -> LA Basin,Jul,0.85,winter-spring-peak,0.7x-1.0x,2
San Antonio -> LA Basin,Aug,0.72,winter-spring-peak,0.7x-1.0x,2
San Antonio -> LA Basin,Sep,0.62,winter-spring-peak,0.5x-0.7x,1
San Antonio -> LA Basin,Oct,1.17,winter-spring-peak,1.0x-1.3x,3
San Antonio -> LA Basin,Nov,1.11,winter-spring-peak,1.0x-1.3x,3
San Antonio -> LA Basin,Dec,1.11,winter-spring-peak,1.0x-1.3x,3
San Antonio -> North Florida,Jan,1.16,winter-spring-peak,1.0x-1.3x,3
San Antonio -> North Florida,Feb,0.92,winter-spring-peak,0.7x-1.0x,2
San Antonio -> North Florida,Mar,0.92,winter-spring-peak,0.7x-1.0x,2
San Antonio -> North Florida,Apr,1.65,winter-spring-peak,>= 1.6x,5
San Antonio -> North Florida,May,1.53,winter-spring-peak,1.3x-1.6x,4
San Antonio -> North Florida,Jun,0.55,winter-spring-peak,0.5x-0.7x,1
San Antonio -> North Florida,Jul,0.61,winter-spring-peak,0.5x-0.7x,1
San Antonio -> North Florida,Aug,0.61,winter-spring-peak,0.5x-0.7x,1
San Antonio -> North Florida,Sep,0.67,winter-spring-peak,0.5x-0.7x,1
San Antonio -> North Florida,Oct,1.04,winter-spring-peak,1.0x-1.3x,3
San Antonio -> North Florida,Nov,1.29,winter-spring-peak,1.0x-1.3x,3
San Antonio -> North Florida,Dec,1.04,winter-spring-peak,1.0x-1.3x,3
San Antonio -> Phoenix Valley,Jan,1.25,winter-spring-peak,1.0x-1.3x,3
San Antonio -> Phoenix Valley,Feb,1.39,winter-spring-peak,1.3x-1.6x,4
San Antonio -> Phoenix Valley,Mar,1.39,winter-spring-peak,1.3x-1.6x,4
San Antonio -> Phoenix Valley,Apr,1.39,winter-spring-peak,1.3x-1.6x,4
San Antonio -> Phoenix Valley,May,1.2,winter-spring-peak,1.0x-1.3x,3
San Antonio -> Phoenix Valley,Jun,0.42,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Jul,0.37,winter-spring-peak,< 0.5x,0
San Antonio -> Phoenix Valley,Aug,0.6,winter-spring-peak,0.5x-0.7x,1
San Antonio -> Phoenix Valley,Sep,0.74,winter-spring-peak,0.7x-1.0x,2
San Antonio -> Phoenix Valley,Oct,0.74,winter-spring-peak,0.7x-1.0x,2
San Antonio -> Phoenix Valley,Nov,1.48,winter-spring-peak,1.3x-1.6x,4
San Antonio -> Phoenix Valley,Dec,1.02,winter-spring-peak,1.0x-1.3x,3
San Antonio -> South Florida,Jan,1.16,winter-spring-peak,1.0x-1.3x,3
San Antonio -> South Florida,Feb,1.21,winter-spring-peak,1.0x-1.3x,3
San Antonio -> South Florida,Mar,1.39,winter-spring-peak,1.3x-1.6x,4
San Antonio -> South Florida,Apr,1.52,winter-spring-peak,1.3x-1.6x,4
San Antonio -> South Florida,May,1.34,winter-spring-peak,1.3x-1.6x,4
San Antonio -> South Florida,Jun,0.76,winter-spring-peak,0.7x-1.0x,2
San Antonio -> South Florida,Jul,0.63,winter-spring-peak,0.5x-0.7x,1
San Antonio -> South Florida,Aug,0.36,winter-spring-peak,< 0.5x,0
San Antonio -> South Florida,Sep,0.49,winter-spring-peak,< 0.5x,0
San Antonio -> South Florida,Oct,0.49,winter-spring-peak,< 0.5x,0
San Antonio -> South Florida,Nov,1.39,winter-spring-peak,1.3x-1.6x,4
San Antonio -> South Florida,Dec,1.25,winter-spring-peak,1.0x-1.3x,3
South Florida -> Atlanta,Jan,1.49,winter-spring-peak,1.3x-1.6x,4
South Florida -> Atlanta,Feb,1.24,winter-spring-peak,1.0x-1.3x,3
South Florida -> Atlanta,Mar,1.22,winter-spring-peak,1.0x-1.3x,3
South Florida -> Atlanta,Apr,1.26,winter-spring-peak,1.0x-1.3x,3
South Florida -> Atlanta,May,0.79,winter-spring-peak,0.7x-1.0x,2
South Florida -> Atlanta,Jun,0.62,winter-spring-peak,0.5x-0.7x,1
South Florida -> Atlanta,Jul,0.48,winter-spring-peak,< 0.5x,0
South Florida -> Atlanta,Aug,0.47,winter-spring-peak,< 0.5x,0
South Florida -> Atlanta,Sep,0.42,winter-spring-peak,< 0.5x,0
South Florida -> Atlanta,Oct,1.13,winter-spring-peak,1.0x-1.3x,3
South Florida -> Atlanta,Nov,1.33,winter-spring-peak,1.3x-1.6x,4
South Florida -> Atlanta,Dec,1.56,winter-spring-peak,1.3x-1.6x,4
South Florida -> Boston,Jan,0.87,winter-spring-peak,0.7x-1.0x,2
South Florida -> Boston,Feb,1.16,winter-spring-peak,1.0x-1.3x,3
South Florida -> Boston,Mar,0.95,winter-spring-peak,0.7x-1.0x,2
South Florida -> Boston,Apr,1.29,winter-spring-peak,1.0x-1.3x,3
South Florida -> Boston,May,1.84,winter-spring-peak,>= 1.6x,5
South Florida -> Boston,Jun,0.85,winter-spring-peak,0.7x-1.0x,2
South Florida -> Boston,Jul,0.54,winter-spring-peak,0.5x-0.7x,1
South Florida -> Boston,Aug,0.68,winter-spring-peak,0.5x-0.7x,1
South Florida -> Boston,Sep,0.63,winter-spring-peak,0.5x-0.7x,1
South Florida -> Boston,Oct,0.83,winter-spring-peak,0.7x-1.0x,2
South Florida -> Boston,Nov,1.09,winter-spring-peak,1.0x-1.3x,3
South Florida -> Boston,Dec,1.27,winter-spring-peak,1.0x-1.3x,3
South Florida -> Charlotte,Jan,0.97,winter-spring-peak,0.7x-1.0x,2
South Florida -> Charlotte,Feb,1.22,winter-spring-peak,1.0x-1.3x,3
South Florida -> Charlotte,Mar,1.44,winter-spring-peak,1.3x-1.6x,4
South Florida -> Charlotte,Apr,0.85,winter-spring-peak,0.7x-1.0x,2
South Florida -> Charlotte,May,0.94,winter-spring-peak,0.7x-1.0x,2
South Florida -> Charlotte,Jun,0.95,winter-spring-peak,0.7x-1.0x,2
South Florida -> Charlotte,Jul,0.71,winter-spring-peak,0.7x-1.0x,2
South Florida -> Charlotte,Aug,0.58,winter-spring-peak,0.5x-0.7x,1
South Florida -> Charlotte,Sep,0.61,winter-spring-peak,0.5x-0.7x,1
South Florida -> Charlotte,Oct,0.94,winter-spring-peak,0.7x-1.0x,2
South Florida -> Charlotte,Nov,1.23,winter-spring-peak,1.0x-1.3x,3
South Florida -> Charlotte,Dec,1.55,winter-spring-peak,1.3x-1.6x,4
South Florida -> Chicago,Jan,1.17,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Feb,1.25,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Mar,1.59,winter-spring-peak,1.3x-1.6x,4
South Florida -> Chicago,Apr,1.28,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,May,1.27,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Jun,0.6,winter-spring-peak,0.5x-0.7x,1
South Florida -> Chicago,Jul,0.53,winter-spring-peak,0.5x-0.7x,1
South Florida -> Chicago,Aug,0.37,winter-spring-peak,< 0.5x,0
South Florida -> Chicago,Sep,0.52,winter-spring-peak,0.5x-0.7x,1
South Florida -> Chicago,Oct,0.69,winter-spring-peak,0.5x-0.7x,1
South Florida -> Chicago,Nov,1.2,winter-spring-peak,1.0x-1.3x,3
South Florida -> Chicago,Dec,1.52,winter-spring-peak,1.3x-1.6x,4
South Florida -> DMV,Jan,1.14,winter-spring-peak,1.0x-1.3x,3
South Florida -> DMV,Feb,1.23,winter-spring-peak,1.0x-1.3x,3
South Florida -> DMV,Mar,1.38,winter-spring-peak,1.3x-1.6x,4
South Florida -> DMV,Apr,1.56,winter-spring-peak,1.3x-1.6x,4
South Florida -> DMV,May,1.1,winter-spring-peak,1.0x-1.3x,3
